1.000000000000000000e+06 0.000000000000000000e+00 8.329999999999999627e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.041991350149199747e-02 1.141550820738442162e+00 1.505975004260948769e+00
1.000000000000000000e+06 4.069171907056274358e+04 8.329999999999999627e-01 -7.694397169131546563e-20 -2.541483464517747603e-20 5.037586286663542356e-02 1.141641339196124871e+00 1.505742860103748804e+00
9.976487651259455597e+05 8.138343814112548716e+04 8.329999999999999627e-01 4.850147738069160604e-05 1.603313998154198329e-05 5.034317060560067336e-02 1.141708522278839899e+00 1.505570581456488366e+00
9.937049640451496234e+05 1.218417183013731992e+05 8.329999999999999627e-01 1.298444492166024187e-04 4.294580915668211763e-05 5.029136353859819941e-02 1.141814994669022587e+00 1.505297586600526927e+00
9.885741066924394108e+05 1.617681478293319233e+05 8.329999999999999627e-01 2.356599700994021910e-04 7.800223582746235174e-05 5.020569721558143517e-02 1.141991075410329959e+00 1.504846207630526678e+00
9.824848208746848395e+05 2.009704955912546720e+05 8.329999999999999627e-01 3.611956097635845957e-04 1.196740399273019497e-04 5.007944536892416920e-02 1.142250626168945349e+00 1.504181063094604198e+00
9.824848208746848395e+05 2.392979935728496639e+05 8.329999999999999627e-01 3.611956097635845957e-04 1.196740399273019497e-04 4.959101805587939893e-02 1.143255299270532266e+00 1.501608748428097551e+00
9.714863235902985325e+05 2.797669995942139067e+05 8.329999999999999627e-01 5.859199439286377938e-04 1.950858597949783034e-04 4.953704593645325005e-02 1.143366371706562301e+00 1.501324592299990712e+00
9.615923982442276319e+05 3.141506010726594832e+05 8.329999999999999627e-01 7.885578067661045028e-04 2.631593643613259472e-04 4.936328829532510287e-02 1.143724031193755986e+00 1.500409902452815913e+00
9.615923982442276319e+05 3.480644547940678895e+05 8.329999999999999627e-01 7.885578067661045028e-04 2.631593643613259472e-04 4.860371174842337272e-02 1.145288843395577238e+00 1.496413548514591074e+00
9.474707701073802309e+05 3.882678046599404188e+05 8.329999999999999627e-01 1.074673600064946898e-03 3.606249141497920325e-04 4.853380039292876091e-02 1.145432976116103729e+00 1.496045904364929902e+00
9.353637866222956218e+05 4.163025277140550315e+05 8.329999999999999627e-01 1.321139106116763417e-03 4.445605482116116712e-04 4.830695943902729717e-02 1.145900767608524440e+00 1.494853221708396962e+00
9.353637866222956218e+05 4.446372622926274198e+05 8.329999999999999627e-01 1.321139106116763417e-03 4.445605482116116712e-04 4.727160179280509578e-02 1.148038309617070318e+00 1.489413635892206544e+00
9.196737519842456095e+05 4.845071040608222829e+05 8.329999999999999627e-01 1.637180431727734524e-03 5.537568669281120633e-04 4.720707230673648613e-02 1.148171665541562581e+00 1.489074834275496695e+00
9.064119959024150157e+05 5.052637207128640148e+05 8.329999999999999627e-01 1.906461299538472504e-03 6.465175123481083736e-04 4.696059871434277166e-02 1.148681167745323695e+00 1.487781009295065848e+00
8.944023460133121116e+05 5.272585462016050005e+05 8.329999999999999627e-01 2.151675712009890745e-03 7.308787781769102978e-04 4.660620983421204233e-02 1.149414145202418913e+00 1.485921381976541111e+00
8.944023460133121116e+05 5.492306035617706366e+05 8.329999999999999627e-01 2.151675712009890745e-03 7.308787781769102978e-04 4.519944107242368503e-02 1.152328361155329439e+00 1.478547500848056417e+00
8.792166787428149255e+05 5.885796029639053158e+05 8.329999999999999627e-01 2.459254257808097480e-03 8.379638158618887356e-04 4.514786798151337877e-02 1.152435338564283596e+00 1.478277415410925721e+00
