# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-2871986.99255,-5085742.07461,45846.99874,  -0.00000,  -0.00002,   0.00000,4417375.06795,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470222760.75858,   0.00000
-5721050.48573,-10161659.79235,85144.42623,  -0.00001,  -0.00004,   0.00000,8824745.23285,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465815390.59368,   0.00000
-8579938.33579,-15260501.00945,137540.99622,  -0.00001,  -0.00005,   0.00000,13252200.86808,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461387934.95845,   0.00000
-11415902.68647,-20349517.86969,183387.99496,  -0.00001,  -0.00007,   0.00000,17669705.41432,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456970430.41221,   0.00000
-14251867.03715,-25438534.72992,229234.99370,  -0.00002,  -0.00009,   0.00000,22087231.48578,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452552904.34075,   0.00000
-17074732.24534,-30540650.73265,281631.56369,  -0.00002,  -0.00011,   0.00000,26514945.66425,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448125190.16227,   0.00000
-19874673.95416,-35632942.37851,334028.13368,  -0.00002,  -0.00012,   0.00000,30933005.99548,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443707129.83105,   0.00000
-22684440.01985,-40748157.52374,386424.70367,  -0.00002,  -0.00014,   0.00001,35370821.27237,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439269314.55416,   0.00000
-25494206.08553,-45863372.66897,438821.27366,  -0.00003,  -0.00016,   0.00001,39808678.88080,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-434831456.94573,   0.00000
-28281048.65185,-50968763.45732,497767.41490,  -0.00003,  -0.00018,   0.00001,44237154.06029,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-430402981.76624,   0.00000
-31077715.57504,-56097077.74505,550163.98489,  -0.00003,  -0.00019,   0.00001,48685167.67329,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-425954968.15324,   0.00000
-33851458.99887,-61215567.67590,609110.12613,  -0.00003,  -0.00021,   0.00001,53123853.10196,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-421516282.72457,   0.00000
-36635026.77956,-66356981.10612,668056.26737,  -0.00004,  -0.00023,   0.00001,57582317.13255,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-417057818.69398,   0.00000
-39385846.70401,-71465646.68010,727002.40860,  -0.00004,  -0.00025,   0.00001,62011564.79850,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-412628571.02803,   0.00000
-42133391.84284,-76610334.89595,785948.54984,  -0.00004,  -0.00027,   0.00001,66470790.63046,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-408169345.19607,   0.00000
-44871112.62479,-81732099.61243,851444.26233,  -0.00004,  -0.00028,   0.00001,70910630.23601,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-403729505.59052,   0.00000
-47618657.76362,-86876787.82828,910390.40357,  -0.00005,  -0.00030,   0.00001,75370042.02886,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-399270093.79767,   0.00000
-50343279.40307,-92011651.68725,975886.11606,  -0.00005,  -0.00032,   0.00001,79820289.39547,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-394819846.43106,   0.00000
-53067901.04253,-97146515.54623,1041381.82854,  -0.00005,  -0.00034,   0.00001,84270631.64910,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-390369504.17743,   0.00000
-55779423.53949,-102294478.54770,1106877.54103,  -0.00005,  -0.00036,   0.00001,88731352.52408,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-385908783.30245,   0.00000
-58490946.03645,-107442441.54917,1172373.25352,  -0.00006,  -0.00037,   0.00002,93192179.61152,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-381447956.21501,   0.00000
