# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-3788611.21135,-3077212.59961,339155.15211,  -0.00001,  -0.00001,   0.00000,3121671.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471518912.00000,   0.00000
-7571018.36504,-6139949.06469,678310.30422,  -0.00002,  -0.00001,   0.00001,6727976.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467912608.00000,   0.00000
-11359629.57640,-9217161.66430,1017465.45632,  -0.00003,  -0.00002,   0.00001,10301558.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464339024.00000,   0.00000
-15148240.78775,-12294374.26391,1356620.60843,  -0.00004,  -0.00003,   0.00002,13788241.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-460852336.00000,   0.00000
-18922375.86456,-15365382.80587,1691639.72210,  -0.00006,  -0.00003,   0.00002,17270844.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-457369728.00000,   0.00000
-22696510.94137,-18436391.34782,2030794.87421,  -0.00007,  -0.00004,   0.00003,20789692.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-453850880.00000,   0.00000
-26476850.07584,-21521876.02432,2365813.98788,  -0.00008,  -0.00005,   0.00003,24337820.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-450302752.00000,   0.00000
-30250985.15266,-24592884.56627,2696697.06310,  -0.00009,  -0.00005,   0.00004,27877692.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-446762880.00000,   0.00000
