# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
3285018.20612,3443332.33654,580485.14486,   0.00001,   0.00001,   0.00001,3513881.29984,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471126254.52669,   0.00000
6539253.10911,6873471.82888,1152175.06025,   0.00002,   0.00002,   0.00001,7002970.53317,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467637165.29336,   0.00000
9793488.01210,10303611.32122,1723864.97564,   0.00002,   0.00003,   0.00002,10492075.63397,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464148060.19256,   0.00000
13065313.37403,13716160.35462,2295554.89103,   0.00003,   0.00004,   0.00003,13979923.17171,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460660212.65482,   0.00000
16293162.58861,17084733.24069,2867244.80642,   0.00004,   0.00005,   0.00004,17425676.42620,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457214459.40033,   0.00000
19564987.95054,20497282.27409,3438934.72181,   0.00005,   0.00006,   0.00004,20913561.85540,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453726573.97113,   0.00000
22792837.16512,23865855.16016,4010624.63720,   0.00006,   0.00006,   0.00005,24359335.95218,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450280799.87435,   0.00000
26020686.37971,27234428.04623,4573519.32312,   0.00007,   0.00007,   0.00006,27800771.87330,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446839363.95323,   0.00000
29266126.05323,30585410.47336,5136414.00904,   0.00007,   0.00008,   0.00007,31241082.50847,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443399053.31806,   0.00000
32480782.42361,33923200.05629,5699308.69496,   0.00008,   0.00009,   0.00007,34660914.69609,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439979221.13044,   0.00000
35726222.09713,37274182.48342,6262203.38089,   0.00009,   0.00010,   0.00008,38101279.20162,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436538856.62491,   0.00000
38927685.62332,40581188.76321,6825098.06681,   0.00010,   0.00011,   0.00009,41499538.81543,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433140597.01110,   0.00000
42142341.99370,43918978.34615,7379197.52326,   0.00011,   0.00012,   0.00010,44915061.06495,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429725074.76158,   0.00000
45361395.97882,47208394.16700,7933296.97972,   0.00011,   0.00013,   0.00010,48307987.60605,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-426332148.22048,   0.00000
48562859.50500,50515400.44680,8496191.66564,   0.00012,   0.00014,   0.00011,51706291.00336,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-422933844.82317,   0.00000
51751130.18699,53791623.42346,9050291.12210,   0.00013,   0.00014,   0.00012,55078709.38565,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-419561426.44088,   0.00000
54956991.32790,57050255.94118,9595595.34908,   0.00014,   0.00015,   0.00012,58445859.80260,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-416194276.02393,   0.00000
58145262.00989,60326478.91783,10149694.80554,   0.00015,   0.00016,   0.00013,61818326.92614,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-412821808.90039,   0.00000
61337930.30660,63554328.13242,10694999.03252,   0.00016,   0.00017,   0.00014,65164042.09308,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-409476093.73345,   0.00000
64513008.14438,66799767.80594,11249098.48898,   0.00016,   0.00018,   0.00015,68515034.00497,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-406125101.82156,   0.00000
67705676.44110,70027617.02053,11794402.71597,   0.00017,   0.00019,   0.00015,71860854.39422,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-402779281.43231,   0.00000
70867561.43468,73242273.39091,12339706.94295,   0.00018,   0.00020,   0.00016,75186073.63292,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-399454062.19361,   0.00000
