# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-1750646.08725,-1552950.54100,109252.80188,  -0.00000,  -0.00000,   0.00000,1341280.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473299296.00000,   0.00000
-3483083.37419,-3098097.31043,218505.60376,  -0.00001,  -0.00001,   0.00000,2927557.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471713024.00000,   0.00000
-5215520.66114,-4643244.07986,322555.89126,  -0.00001,  -0.00001,   0.00000,4553508.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470087072.00000,   0.00000
-6921945.37620,-6162378.27742,431808.69314,  -0.00002,  -0.00001,   0.00001,6229411.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468411168.00000,   0.00000
-8654382.66314,-7707525.04686,535858.98065,  -0.00002,  -0.00002,   0.00001,7926505.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466714064.00000,   0.00000
-10360807.37821,-9226659.24441,645111.78252,  -0.00003,  -0.00002,   0.00001,9583414.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465057168.00000,   0.00000
-12049023.29296,-10737989.67041,749162.07003,  -0.00003,  -0.00003,   0.00001,11202868.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-463437712.00000,   0.00000
-13737239.20771,-12249320.09640,853212.35753,  -0.00004,  -0.00003,   0.00001,12806296.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461834272.00000,   0.00000
