# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-456909.58314,1439051.67775,-444099.03408,  -0.00000,   0.00001,  -0.00001,2700386.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471940192.00000,   0.00000
-913819.16629,2878103.35551,-883927.88515,  -0.00001,   0.00001,  -0.00001,4759251.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-469881312.00000,   0.00000
-1349377.83433,4338505.94836,-1323756.73621,  -0.00001,   0.00002,  -0.00002,6715457.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467925120.00000,   0.00000
-1784936.50238,5798908.54122,-1759315.40426,  -0.00002,   0.00003,  -0.00002,8605376.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466035200.00000,   0.00000
-2199144.25532,7280662.04918,-2194874.07230,  -0.00002,   0.00004,  -0.00003,10463554.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464177024.00000,   0.00000
-2613352.00827,8762415.55713,-2626162.55733,  -0.00003,   0.00004,  -0.00003,12317289.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462323280.00000,   0.00000
-3012614.12064,10250574.33962,-3057451.04235,  -0.00003,   0.00005,  -0.00004,14181273.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-460459296.00000,   0.00000
-3399065.68396,11768624.40324,-3484469.34436,  -0.00004,   0.00006,  -0.00005,16071909.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-458568672.00000,   0.00000
