# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-1718636.45096,-139913.29552,334121.30274,  -0.00001,   0.00000,   0.00000,1751495.93948,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472888639.88705,   0.00000
-3414302.06236,-281914.84919,668242.60548,  -0.00001,   0.00001,   0.00001,3480522.46704,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471159613.35949,   0.00000
-5109967.67376,-423916.40285,1006540.42450,  -0.00002,   0.00001,   0.00001,5211971.46069,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469428164.36584,   0.00000
-6791015.47817,-559653.18209,1340661.72724,  -0.00003,   0.00001,   0.00002,6929834.85284,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467710300.97369,   0.00000
-8449092.44301,-697478.21947,1678959.54626,  -0.00004,   0.00001,   0.00002,8627705.16985,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466012430.65668,   0.00000
-10113434.18228,-849921.06384,2017257.36529,  -0.00004,   0.00002,   0.00003,10325515.86451,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464314619.96202,   0.00000
-11763158.11455,-996099.13379,2355555.18431,  -0.00005,   0.00002,   0.00003,12012191.78097,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462627944.04556,   0.00000
-13398264.23983,-1136012.42931,2693853.00333,  -0.00006,   0.00002,   0.00004,13687729.76731,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460952406.05922,   0.00000
-15025017.33254,-1284278.75740,3036327.33864,  -0.00007,   0.00002,   0.00004,15354545.20011,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459285590.62642,   0.00000
-16643417.39268,-1440898.11806,3374625.15766,  -0.00007,   0.00003,   0.00004,17007714.30730,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457632421.51923,   0.00000
-18247199.64583,-1591252.70429,3717099.49297,  -0.00008,   0.00003,   0.00005,18652264.21171,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455987871.61482,   0.00000
-19836364.09198,-1735342.51610,4059573.82828,  -0.00009,   0.00003,   0.00005,20285716.33110,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-454354419.49543,   0.00000
-21417175.50557,-1887785.36048,4402048.16359,  -0.00009,   0.00003,   0.00006,21908039.48155,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452732096.34498,   0.00000
-22983369.11216,-2033963.43042,4744522.49889,  -0.00010,   0.00004,   0.00006,23519277.45334,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-451120858.37319,   0.00000
-24526591.87918,-2182229.75851,5086996.83420,  -0.00011,   0.00004,   0.00007,25108281.25593,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449531854.57060,   0.00000
-26069814.64621,-2330496.08660,5429471.16951,  -0.00011,   0.00004,   0.00007,26697346.65144,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447942789.17509,   0.00000
-27604684.38066,-2487115.44726,5776122.02110,  -0.00012,   0.00004,   0.00008,28277890.00035,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446362245.82618,   0.00000
-29124936.30813,-2637470.03350,6118596.35641,  -0.00013,   0.00004,   0.00008,29844826.69589,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444795309.13064,   0.00000
-30630570.42859,-2781559.84530,6465247.20800,  -0.00013,   0.00005,   0.00008,31403286.76417,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443236849.06236,   0.00000
-32134116.29092,-2948620.49667,6811898.05959,  -0.00014,   0.00005,   0.00009,32950726.00439,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441689409.82214,   0.00000
-33616779.57182,-3094798.56662,7158548.91118,  -0.00015,   0.00005,   0.00009,34487141.85398,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440152993.97255,   0.00000
