# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
1007095.06730,3230408.76778,484286.15258,  -0.00000,   0.00001,   0.00001,4158189.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470482400.00000,   0.00000
1994928.75353,6452562.65796,979578.80863,  -0.00000,   0.00003,   0.00001,6687388.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467953184.00000,   0.00000
2974507.56216,9655455.16707,1469368.21294,  -0.00001,   0.00004,   0.00002,9532439.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465108144.00000,   0.00000
3954086.37078,12858347.67618,1970164.12072,  -0.00001,   0.00005,   0.00003,12598900.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462041680.00000,   0.00000
4925410.30181,16041978.80423,2470960.02851,  -0.00001,   0.00006,   0.00003,15611127.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-459029456.00000,   0.00000
5869217.97417,19198093.67360,2977259.18802,  -0.00001,   0.00008,   0.00004,18537380.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-456103200.00000,   0.00000
6821280.52413,22373469.92404,3489061.59927,  -0.00001,   0.00009,   0.00005,21453160.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-453187424.00000,   0.00000
7745826.81542,25521329.91581,4000864.01052,  -0.00001,   0.00010,   0.00005,24349996.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-450290576.00000,   0.00000
