# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-1074828.66779,3184305.49242,1014557.90137,  -0.00001,   0.00002,   0.00001,4219671.09739,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470420464.72914,   0.00000
-2149657.33558,6368610.98485,2039160.93048,  -0.00002,   0.00003,   0.00003,8446602.61638,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466193533.21015,   0.00000
-3254621.38658,9482600.58312,3053718.83185,  -0.00003,   0.00005,   0.00004,12623396.72827,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462016739.09826,   0.00000
-4424878.76786,12511206.59563,4068276.73322,  -0.00004,   0.00007,   0.00005,16766724.24025,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457873411.58628,   0.00000
-5595136.14915,15539812.60814,5092879.76233,  -0.00006,   0.00008,   0.00007,20917718.91290,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453722416.91363,   0.00000
-6795528.91364,18498102.72650,6107437.66370,  -0.00007,   0.00010,   0.00008,25019308.42509,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449620827.40144,   0.00000
-8046147.31682,21406167.20617,7132040.69281,  -0.00008,   0.00011,   0.00009,29116999.66109,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445523136.16544,   0.00000
-9276675.46452,24294141.43038,8146598.59418,  -0.00009,   0.00013,   0.00011,33177282.69790,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441462853.12863,   0.00000
-10572496.94251,27096732.06882,9161156.49556,  -0.00010,   0.00014,   0.00012,37205793.39789,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-437434342.42864,   0.00000
-11883386.11211,29864164.76019,10185759.52466,  -0.00011,   0.00016,   0.00013,41221592.57424,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433418543.25229,   0.00000
-13244500.92038,32581371.81287,11200317.42604,  -0.00012,   0.00017,   0.00015,45219773.70723,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429420362.11930,   0.00000
-14620683.42027,35263420.91848,12214875.32741,  -0.00014,   0.00019,   0.00016,49198151.28545,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-425441984.54108,   0.00000
-16027001.30336,37875154.12993,13229433.22878,  -0.00015,   0.00020,   0.00017,53136342.80239,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-421503793.02414,   0.00000
-17433319.18645,40486887.34138,14254036.25789,  -0.00016,   0.00022,   0.00019,57082940.91287,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-417557194.91366,   0.00000
-18904930.39982,43013236.96707,15268594.15926,  -0.00017,   0.00023,   0.00020,60992516.76839,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-413647619.05814,   0.00000
-20371519.04933,45484338.39022,16283152.06063,  -0.00018,   0.00025,   0.00021,64852386.35721,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-409787749.46932,   0.00000
-21873265.64591,47940372.12176,17297709.96200,  -0.00019,   0.00026,   0.00022,68723822.89688,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-405916312.92965,   0.00000
-23440305.57279,50311022.26754,18312267.86338,  -0.00020,   0.00027,   0.00024,72567004.10986,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-402073131.71667,   0.00000
-24987255.24418,52661582.15784,19326825.76475,  -0.00022,   0.00029,   0.00025,76380967.11465,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-398259168.71188,   0.00000
-26584430.55427,54961916.40947,20341383.66612,  -0.00023,   0.00030,   0.00026,80187225.42631,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-394452910.40022,   0.00000
-28196673.55595,57227092.71402,21355941.56749,  -0.00024,   0.00032,   0.00028,83975204.15358,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-390664931.67295,   0.00000
