# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-2028127.59458,-3346410.53105,608438.27837,  -0.00000,  -0.00001,   0.00001,2850422.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471790144.00000,   0.00000
-4030903.59422,-6667469.46717,1216876.55675,  -0.00001,  -0.00002,   0.00002,5512311.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-469128256.00000,   0.00000
-6026074.11539,-9970782.28684,1815174.19715,  -0.00001,  -0.00003,   0.00002,8741060.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465899520.00000,   0.00000
-7978146.92517,-13241138.03310,2413471.83755,  -0.00001,  -0.00004,   0.00003,11926630.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462713952.00000,   0.00000
-9897262.66154,-16468396.06797,3006699.15896,  -0.00001,  -0.00006,   0.00004,14940791.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-459699792.00000,   0.00000
-11816378.39791,-19695654.10284,3594856.16139,  -0.00002,  -0.00007,   0.00005,17891678.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-456748896.00000,   0.00000
-13692396.42289,-22889955.06430,4177942.84483,  -0.00002,  -0.00008,   0.00005,20813048.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-453827520.00000,   0.00000
-15560808.96939,-26066509.90930,4755959.20928,  -0.00002,  -0.00009,   0.00006,23741088.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-450899488.00000,   0.00000
