# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
-58135538.42751,-77709152.16171,-12849437.66696,  -0.00011,  -0.00024,  -0.00017,73458245.97247,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-401181889.85405,   0.00000
-60922532.45538,-81217565.88910,-13468769.67315,  -0.00012,  -0.00025,  -0.00018,76838085.90423,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-397802049.92230,   0.00000
-63733346.94503,-84736188.38582,-14081295.83312,  -0.00012,  -0.00026,  -0.00018,80227731.60697,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-394412404.21956,   0.00000
-66547564.35778,-88217378.72833,-14700627.83931,  -0.00013,  -0.00027,  -0.00019,83597595.17990,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-391042540.64663,   0.00000
-69361781.77054,-91698569.07083,-15313153.99929,  -0.00014,  -0.00028,  -0.00020,86964281.51648,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-387675854.31005,   0.00000
-72189610.87574,-95166147.72089,-15925680.15926,  -0.00014,  -0.00029,  -0.00021,90326132.89362,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-384314002.93291,   0.00000
-75007231.21161,-98609905.90918,-16545012.16545,  -0.00015,  -0.00030,  -0.00022,93673659.84005,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-380966475.98648,   0.00000
-77814642.77815,-102029843.63568,-17157538.32542,  -0.00016,  -0.00031,  -0.00022,96999665.73116,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-377640470.09537,   0.00000
-80635666.03713,-105436169.66975,-17776870.33161,  -0.00016,  -0.00032,  -0.00023,100324633.57778,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-374315502.24875,   0.00000
-83470300.98855,-108828884.01137,-18389396.49159,  -0.00017,  -0.00033,  -0.00024,103641435.47624,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-370998700.35029,   0.00000
-86294727.17064,-112197777.89121,-19001922.65156,  -0.00017,  -0.00034,  -0.00025,106940468.77714,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-367699667.04939,   0.00000
-89142973.81451,-115576880.54038,-19614448.81153,  -0.00018,  -0.00035,  -0.00025,110253335.85387,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-364386799.97266,   0.00000
-91970802.91971,-118908342.26601,-20226974.97150,  -0.00019,  -0.00036,  -0.00026,113530252.74165,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-361109883.08488,   0.00000
-94822452.48669,-122250012.76096,-20839501.13147,  -0.00019,  -0.00037,  -0.00027,116821109.01437,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-357819026.81216,   0.00000
-97653684.51500,-125544042.33236,-21452027.29144,  -0.00020,  -0.00038,  -0.00028,120076137.45695,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-354563998.36958,   0.00000
-100508737.00509,-128848280.67310,-22064553.45141,  -0.00021,  -0.00039,  -0.00029,123345211.69495,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-351294924.13158,   0.00000
-103343371.95651,-132104878.09028,-22677079.61139,  -0.00021,  -0.00040,  -0.00029,126578582.73792,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-348061553.08861,   0.00000
-106201827.36971,-135371684.27679,-23282799.92514,  -0.00022,  -0.00041,  -0.00030,129822444.56700,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-344817691.25953,   0.00000
-109050074.01358,-138614670.00153,-23895326.08511,  -0.00023,  -0.00042,  -0.00031,133052490.33786,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-341587645.48867,   0.00000
-111901723.58056,-141820223.57205,-24501046.39886,  -0.00023,  -0.00043,  -0.00032,136256918.80396,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-338383217.02257,   0.00000
-114753373.14753,-145025777.14257,-25113572.55883,  -0.00024,  -0.00044,  -0.00033,139465731.07431,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-335174404.75222,   0.00000
-117618634.40696,-148217719.02064,-25719292.87258,  -0.00025,  -0.00045,  -0.00033,142667150.25861,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-331972985.56792,   0.00000
-120473686.89704,-151385840.43694,-26325013.18633,  -0.00025,  -0.00045,  -0.00034,145851261.68703,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-328788874.13949,   0.00000
-123342351.07958,-154540350.16079,-26930733.50008,  -0.00026,  -0.00046,  -0.00035,149031803.62835,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-325608332.19817,   0.00000
-126200806.49278,-157671039.42286,-27536453.81383,  -0.00027,  -0.00047,  -0.00036,152195127.26207,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-322445008.56446,   0.00000
-129072873.59842,-160788116.99250,-28135368.28135,  -0.00027,  -0.00048,  -0.00037,155351336.68311,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-319288799.14342,   0.00000
-131934731.93473,-163881374.10035,-28741088.59510,  -0.00028,  -0.00049,  -0.00037,158494112.28048,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-316146023.54605,   0.00000
-134786381.50171,-166950810.74643,-29340003.06263,  -0.00029,  -0.00050,  -0.00038,161616068.25150,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-313024067.57503,   0.00000
-137675463.22291,-170016844.46940,-29938917.53016,  -0.00029,  -0.00051,  -0.00039,164748684.69152,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-309891451.13501,   0.00000
-140530515.71300,-173048848.96126,-30537831.99769,  -0.00030,  -0.00051,  -0.00040,167850420.12062,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-306789715.70591,   0.00000
-143433209.12664,-176101270.99178,-31136746.46521,  -0.00031,  -0.00052,  -0.00040,170980886.75923,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-303659249.06730,   0.00000
-146291664.53984,-179095843.32942,-31728855.08652,  -0.00032,  -0.00053,  -0.00041,174058909.32150,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-300581226.50503,   0.00000
-149163731.64548,-182076803.97461,-32327769.55405,  -0.00032,  -0.00054,  -0.00042,177137742.75997,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-297502393.06656,   0.00000
-152059619.21290,-185067973.38914,-32919878.17535,  -0.00033,  -0.00055,  -0.00043,180227833.98998,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-294412301.83655,   0.00000
-154935089.24166,-188011501.88011,-33511986.79666,  -0.00034,  -0.00055,  -0.00044,183283353.50615,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-291356782.32038,   0.00000
-157824170.96286,-190941418.67864,-34104095.41796,  -0.00035,  -0.00056,  -0.00044,186336231.51317,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-288303904.31336,   0.00000
-160713252.68406,-193871335.47717,-34689398.19305,  -0.00035,  -0.00057,  -0.00045,189386415.62224,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-285253720.20429,   0.00000
-163605737.32837,-196763820.12148,-35281506.81435,  -0.00036,  -0.00058,  -0.00046,192420119.77522,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-282220016.05131,   0.00000
-166498221.97267,-199656304.76579,-35866809.58944,  -0.00037,  -0.00058,  -0.00047,195451176.24110,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-279188959.58543,   0.00000
-169380497.84765,-202524968.94833,-36452112.36452,  -0.00038,  -0.00059,  -0.00047,198465628.05458,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-276174507.77195,   0.00000
-172266176.64574,-205356200.97664,-37037415.13960,  -0.00038,  -0.00060,  -0.00048,201460139.14328,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-273179996.68325,   0.00000
-175175675.90560,-208197641.77428,-37615912.06847,  -0.00039,  -0.00061,  -0.00049,204466337.99191,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-270173797.83462,   0.00000
-178064757.62680,-210991441.64838,-38194408.99733,  -0.00040,  -0.00061,  -0.00050,207438533.24556,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-267201602.58097,   0.00000
-180953839.34800,-213785241.52247,-38772905.92619,  -0.00041,  -0.00062,  -0.00050,210411919.62447,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-264228216.20206,   0.00000
-183856532.76164,-216565429.70412,-39351402.85505,  -0.00041,  -0.00063,  -0.00051,213383316.31271,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-261256819.51382,   0.00000
-186762629.09840,-219308185.73154,-39923093.93769,  -0.00042,  -0.00063,  -0.00052,216331567.03370,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-258308568.79283,   0.00000
-189668725.43515,-222050941.75897,-40494785.02033,  -0.00043,  -0.00064,  -0.00053,219281120.66630,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-255359015.16023,   0.00000
-192564613.00257,-224769877.32462,-41066476.10297,  -0.00044,  -0.00065,  -0.00053,222214468.18390,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-252425667.64263,   0.00000
-195474112.26243,-227475201.19783,-41638167.18561,  -0.00045,  -0.00065,  -0.00054,225146160.54609,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-249493975.28044,   0.00000
-198373402.75296,-230156704.60926,-42203052.42203,  -0.00045,  -0.00066,  -0.00055,228057974.72977,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-246582161.09676,   0.00000
-201276096.16661,-232800775.86647,-42767937.65845,  -0.00046,  -0.00067,  -0.00056,230950917.41712,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-243689218.40941,   0.00000
-204178789.58025,-235444847.12368,-43332822.89487,  -0.00047,  -0.00067,  -0.00056,233845271.22232,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-240794864.60421,   0.00000
-207095094.68634,-238075306.68845,-43890902.28506,  -0.00048,  -0.00068,  -0.00057,236734525.63369,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-237905610.19284,   0.00000
-210001191.02309,-240681945.79143,-44448981.67526,  -0.00049,  -0.00069,  -0.00058,239607887.81468,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-235032248.01185,   0.00000
-212920899.05229,-243274973.20198,-45007061.06546,  -0.00049,  -0.00069,  -0.00059,242480107.36104,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-232160028.46549,   0.00000
-215830398.31215,-245844180.15075,-45565140.45565,  -0.00050,  -0.00070,  -0.00059,245336545.38031,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-229303590.44622,   0.00000
-218729688.80268,-248389566.63774,-46116413.99963,  -0.00051,  -0.00070,  -0.00060,248173431.06435,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-226466704.76218,   0.00000
-221642590.98566,-250921341.43229,-46667687.54360,  -0.00052,  -0.00071,  -0.00061,251009403.52578,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-223630732.30075,   0.00000
-224569104.86108,-253439504.53439,-47212155.24135,  -0.00053,  -0.00072,  -0.00061,253840787.61031,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-220799348.21622,   0.00000
-227485409.96716,-255933847.17472,-47763428.78533,  -0.00054,  -0.00072,  -0.00062,256660408.15942,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-217979727.66711,   0.00000
-230401715.07325,-258428189.81505,-48301090.63686,  -0.00054,  -0.00073,  -0.00063,259474020.88310,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-215166114.94343,   0.00000
-233321423.10244,-260885100.30116,-48845558.33461,  -0.00055,  -0.00073,  -0.00063,262273721.28420,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-212366414.54233,   0.00000
-236230922.36231,-263318190.32549,-49383220.18614,  -0.00056,  -0.00074,  -0.00064,265054195.15437,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-209585940.67216,   0.00000
-239154033.31462,-265737668.65738,-49920882.03767,  -0.00057,  -0.00074,  -0.00065,267834292.65374,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-206805843.17279,   0.00000
-242066935.49759,-268133326.52749,-50451738.04298,  -0.00058,  -0.00075,  -0.00066,270595275.29741,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-204044860.52912,   0.00000
-244979837.68057,-270528984.39760,-50982594.04829,  -0.00059,  -0.00075,  -0.00066,273357970.93053,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-201282164.89600,   0.00000
-247896142.78665,-272887210.11349,-51513450.05360,  -0.00060,  -0.00076,  -0.00067,276103507.50824,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-198536628.31829,   0.00000
-250826059.58518,-275231824.13693,-52037500.21268,  -0.00060,  -0.00076,  -0.00068,278845225.07875,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-195794910.74778,   0.00000
-253755976.38371,-277576438.16038,-52561550.37177,  -0.00061,  -0.00077,  -0.00068,281588785.67551,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-193051350.15102,   0.00000
-256665475.64358,-279873411.26027,-53085600.53086,  -0.00062,  -0.00077,  -0.00069,284300357.80467,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-190339778.02186,   0.00000
-259598795.36522,-282180593.12950,-53602844.84372,  -0.00063,  -0.00078,  -0.00070,287025215.90994,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-187614919.91659,   0.00000
-262511697.54819,-284440134.07517,-54120089.15659,  -0.00064,  -0.00078,  -0.00070,289718261.29255,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-184921874.53398,   0.00000
-265424599.73117,-286699675.02084,-54630527.62323,  -0.00065,  -0.00079,  -0.00071,292409402.99385,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-182230732.83268,   0.00000
-268340904.83726,-288921783.81229,-55140966.08987,  -0.00066,  -0.00079,  -0.00072,295084197.98211,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-179555937.84442,   0.00000
-271281030.40512,-291154101.37308,-55651404.55651,  -0.00067,  -0.00080,  -0.00072,297776359.14256,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-176863776.68397,   0.00000
-274176917.97254,-293328569.24098,-56155037.17693,  -0.00068,  -0.00080,  -0.00073,300417831.38676,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-174222304.43977,   0.00000
-277120446.46351,-295523454.64754,-56658669.79736,  -0.00068,  -0.00080,  -0.00074,303092192.23234,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-171547943.59419,   0.00000
-280029945.72338,-297684310.82300,-57162302.41778,  -0.00069,  -0.00081,  -0.00074,305736462.43561,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-168903673.39092,   0.00000
-282953056.67568,-299831555.30601,-57659129.19198,  -0.00070,  -0.00081,  -0.00075,308377794.78296,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-166262341.04356,   0.00000
-285879570.55110,-301941367.63480,-58149150.11995,  -0.00071,  -0.00082,  -0.00076,310999711.92209,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-163640423.90444,   0.00000
-288806084.42652,-304051179.96359,-58639171.04793,  -0.00072,  -0.00082,  -0.00076,313623820.57498,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-161016315.25155,   0.00000
-291722389.53261,-306137171.83060,-59129191.97591,  -0.00073,  -0.00082,  -0.00077,316233516.99503,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-158406618.83150,   0.00000
-294652306.33114,-308209552.00517,-59612407.05766,  -0.00074,  -0.00083,  -0.00077,318840667.83819,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-155799467.98834,   0.00000
-297572014.36034,-310258111.71797,-60095622.13942,  -0.00075,  -0.00083,  -0.00078,321433538.60897,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-153206597.21755,   0.00000
-300481513.62020,-312282850.96898,-60578837.22117,  -0.00076,  -0.00083,  -0.00079,324012163.13160,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-150627972.69493,   0.00000
-303404624.57251,-314293978.52756,-61048440.61048,  -0.00077,  -0.00084,  -0.00079,326584691.76161,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-148055444.06492,   0.00000
-306317526.75548,-316281285.62435,-61524849.84602,  -0.00078,  -0.00084,  -0.00080,329146926.32321,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-145493209.50332,   0.00000
-309254249.40023,-318278801.49048,-61994453.23533,  -0.00079,  -0.00085,  -0.00081,331723455.74472,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-142916680.08181,   0.00000
-312170554.50632,-320228676.43306,-62464056.62464,  -0.00080,  -0.00085,  -0.00081,334269609.64158,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-140370526.18494,   0.00000
-315076650.84307,-322154730.91385,-62926854.16773,  -0.00081,  -0.00085,  -0.00082,336798010.40597,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-137842125.42056,   0.00000
-317996358.87227,-324067173.70221,-63389651.71082,  -0.00081,  -0.00085,  -0.00082,339328424.82186,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-135311711.00467,   0.00000
-320916066.90147,-325979616.49057,-63845643.40769,  -0.00082,  -0.00086,  -0.00083,341857476.87460,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-132782658.95193,   0.00000
-323839177.85378,-327854627.12470,-64301635.10455,  -0.00083,  -0.00086,  -0.00084,344372469.23618,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-130267666.59035,   0.00000
-326762288.80608,-329729637.75883,-64750820.95520,  -0.00084,  -0.00086,  -0.00084,346886181.22405,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-127753954.60248,   0.00000
-329675190.98906,-331580827.93119,-65200006.80585,  -0.00085,  -0.00087,  -0.00085,349386214.51215,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-125253921.31438,   0.00000
-332567675.63337,-333384377.18000,-65642386.81027,  -0.00086,  -0.00087,  -0.00085,351852672.65021,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-122787463.17632,   0.00000
-335483980.73946,-335198135.19814,-66084766.81469,  -0.00087,  -0.00087,  -0.00086,354337798.79550,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-120302337.03102,   0.00000
-338413897.53799,-336998281.52383,-66520340.97290,  -0.00088,  -0.00087,  -0.00086,356821766.67383,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-117818369.15270,   0.00000
-341309785.10541,-338764398.61841,-66955915.13110,  -0.00089,  -0.00088,  -0.00087,359276170.65331,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-115363965.17322,   0.00000
-344219284.36527,-340516904.02055,-67391489.28930,  -0.00090,  -0.00088,  -0.00088,361733370.20842,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-112906765.61811,   0.00000
-347142395.31758,-342255797.73025,-67820257.60128,  -0.00091,  -0.00088,  -0.00088,364189700.97286,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-110450434.85367,   0.00000
-350055297.50055,-343970870.97817,-68242220.06704,  -0.00092,  -0.00088,  -0.00089,366629032.69780,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-108011103.12872,   0.00000
-352957990.91420,-345662123.76431,-68664182.53280,  -0.00093,  -0.00088,  -0.00089,369055210.37529,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-105584925.45124,   0.00000
-355850475.55850,-347329556.08868,-69086144.99855,  -0.00094,  -0.00089,  -0.00090,371468275.99484,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-103171859.83169,   0.00000
-358766780.66459,-349007197.18238,-69501301.61809,  -0.00095,  -0.00089,  -0.00090,373896684.67568,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-100743451.15085,   0.00000
-361662668.23201,-350637197.35253,-69909652.39140,  -0.00096,  -0.00089,  -0.00091,376292471.19293,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-98347664.63360,   0.00000
-364582376.26121,-352277406.29200,-70318003.16472,  -0.00097,  -0.00089,  -0.00091,378707553.24160,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-95932582.58493,   0.00000
-367457846.28996,-353859765.53860,-70719548.09181,  -0.00098,  -0.00089,  -0.00092,381073770.52289,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-93566365.30364,   0.00000
-370357136.78049,-355452333.55452,-71121093.01890,  -0.00099,  -0.00090,  -0.00092,383459373.71906,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-91180762.10747,   0.00000
-373270038.96347,-357031289.87801,-71522637.94600,  -0.00100,  -0.00090,  -0.00093,385848731.59318,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-88791404.23335,   0.00000
-376172732.37711,-358586425.73971,-71917377.02687,  -0.00101,  -0.00090,  -0.00093,388221639.14479,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-86418496.68174,   0.00000
-379065217.02142,-360117741.13964,-72305310.26151,  -0.00102,  -0.00090,  -0.00094,390578148.66771,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-84061987.15882,   0.00000
-381947492.89640,-361625236.07779,-72693243.49616,  -0.00103,  -0.00090,  -0.00095,392922090.70013,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-81718045.12640,   0.00000
-384843380.46382,-363119119.32350,-73074370.88459,  -0.00104,  -0.00090,  -0.00095,395266396.18633,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-79373739.64020,   0.00000
-387729059.26191,-364589182.10743,-73455498.27302,  -0.00105,  -0.00090,  -0.00095,397598296.26134,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-77041839.56519,   0.00000
-390614738.05999,-366059244.89136,-73829819.81522,  -0.00106,  -0.00090,  -0.00096,399929537.77419,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-74710598.05234,   0.00000
-393503819.78119,-367491875.52107,-74204141.35743,  -0.00107,  -0.00090,  -0.00096,402249725.64822,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-72390410.17831,   0.00000
-396369081.04061,-368914297.38145,-74571657.05341,  -0.00108,  -0.00091,  -0.00097,404552570.48828,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-70087565.33825,   0.00000
-399261565.68492,-370309495.85694,-74939172.74939,  -0.00109,  -0.00091,  -0.00097,406861414.10590,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-67778721.72063,   0.00000
-402130229.86746,-371694485.56310,-75299882.59915,  -0.00110,  -0.00091,  -0.00098,409152954.78544,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-65487181.04109,   0.00000
