# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-6544331.17084,-4329935.12512,-721655.85419,  -0.00002,  -0.00001,  -0.00001,5899359.35250,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468740776.47403,   0.00000
-13039233.85851,-8610441.76707,-1433426.01174,  -0.00004,  -0.00001,  -0.00002,11749548.65552,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462890587.17101,   0.00000
-19548965.09113,-12925548.34724,-2145196.16929,  -0.00006,  -0.00002,  -0.00003,17616933.40515,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457023202.42138,   0.00000
-26058696.32376,-17240654.92740,-2856966.32685,  -0.00008,  -0.00003,  -0.00004,23484327.00807,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-451155808.81846,   0.00000
-32548656.16311,-21575532.90083,-3568736.48440,  -0.00011,  -0.00003,  -0.00005,29340614.79144,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445299521.03509,   0.00000
-39023787.45752,-25875810.93605,-4280506.64195,  -0.00013,  -0.00004,  -0.00006,35179676.57901,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439460459.24751,   0.00000
-45513747.29688,-30210688.90948,-4982391.10287,  -0.00015,  -0.00005,  -0.00006,41032400.85597,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433607734.97056,   0.00000
-51969107.19802,-34530738.33797,-5684275.56379,  -0.00017,  -0.00006,  -0.00007,46856817.18670,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427783318.63983,   0.00000
-58439295.64411,-38885387.70466,-6386160.02471,  -0.00019,  -0.00006,  -0.00008,52698568.32588,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-421941567.50065,   0.00000
-64860055.60704,-43190608.58820,-7078158.78900,  -0.00021,  -0.00007,  -0.00009,58491120.73095,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-416149015.09558,   0.00000
-71295644.11492,-47530429.40995,-7770157.55329,  -0.00023,  -0.00008,  -0.00010,64301042.41008,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-410339093.41645,   0.00000
-77731232.62280,-51870250.23170,-8472042.01421,  -0.00025,  -0.00008,  -0.00011,70114587.53261,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-404525548.29392,   0.00000
-84132221.19246,-56195242.50850,-9154155.08187,  -0.00027,  -0.00009,  -0.00012,75892694.09150,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-398747441.73503,   0.00000
-90533209.76213,-60520234.78530,-9846153.84615,  -0.00029,  -0.00010,  -0.00013,81674414.68610,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-392965721.14043,   0.00000
-96899598.39357,-64830398.51715,-10528266.91381,  -0.00031,  -0.00011,  -0.00014,87424289.37856,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-387215846.44797,   0.00000
-103280815.56997,-69175162.18721,-11210379.98146,  -0.00034,  -0.00011,  -0.00015,93191633.84409,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-381448501.98244,   0.00000
-109627432.80816,-73505097.31233,-11892493.04912,  -0.00036,  -0.00012,  -0.00015,98930745.52993,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-375709390.29660,   0.00000
-115974050.04634,-77835032.43744,-12574606.11677,  -0.00038,  -0.00013,  -0.00016,104669913.38683,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-369970222.43970,   0.00000
-122320667.28452,-82164967.56256,-13246833.48780,  -0.00040,  -0.00014,  -0.00017,110405569.02704,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-364234566.79949,   0.00000
-128647513.12944,-86514674.08094,-13919060.85882,  -0.00042,  -0.00014,  -0.00018,116130506.59314,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-358509629.23339,   0.00000
