# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-1511538.56622,-1377551.76810,-238663.98414,  -0.00000,  -0.00000,  -0.00000,1507002.51443,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-473133133.31210,   0.00000
-3023077.13243,-2755103.53620,-473140.88084,  -0.00001,  -0.00001,  -0.00001,3012023.77571,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471628112.05082,   0.00000
-4540896.32981,-4147310.11035,-703430.69009,  -0.00001,  -0.00001,  -0.00001,4524583.91215,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470115551.91438,   0.00000
-6052434.89602,-5524861.87845,-933720.49935,  -0.00002,  -0.00001,  -0.00001,6027661.40642,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468612474.42011,   0.00000
-7555599.28736,-6910787.82144,-1164010.30861,  -0.00002,  -0.00002,  -0.00002,7529653.73447,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467110482.09206,   0.00000
-9073418.48473,-8302994.39558,-1390113.03043,  -0.00003,  -0.00002,  -0.00002,9040317.40686,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465599818.41967,   0.00000
-10576582.87607,-9688920.33857,-1612028.66480,  -0.00003,  -0.00002,  -0.00002,10538478.20937,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464101657.61716,   0.00000
-12079747.26740,-11074846.28155,-1833944.29918,  -0.00003,  -0.00003,  -0.00002,12036661.71226,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462603474.11427,   0.00000
-13582911.65874,-12460772.22454,-2051672.84611,  -0.00004,  -0.00003,  -0.00003,13532954.20955,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461107181.61698,   0.00000
-15092356.68123,-13861352.97356,-2269401.39304,  -0.00004,  -0.00003,  -0.00003,15038829.78619,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459601306.04034,   0.00000
-16580866.26652,-15240998.28539,-2487129.93998,  -0.00005,  -0.00004,  -0.00003,16524577.04633,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458115558.78020,   0.00000
-18090311.28902,-16641579.03442,-2700671.39947,  -0.00005,  -0.00004,  -0.00004,18028617.48007,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456611518.34646,   0.00000
-19585101.50547,-18035879.15228,-2910025.77152,  -0.00005,  -0.00004,  -0.00004,19520229.60444,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455119906.22209,   0.00000
-21079891.72192,-19430179.27015,-3119380.14358,  -0.00006,  -0.00005,  -0.00004,21011882.91815,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453628252.90838,   0.00000
-22574681.93837,-20824479.38802,-3324547.42819,  -0.00006,  -0.00005,  -0.00004,22501712.25686,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452138423.56967,   0.00000
-24054817.34878,-22212498.87472,-3529714.71280,  -0.00007,  -0.00005,  -0.00005,23981000.78213,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450659135.04440,   0.00000
-25555888.19639,-23621453.79863,-3730694.90997,  -0.00007,  -0.00006,  -0.00005,25478687.60920,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449161448.21733,   0.00000
-27042304.23796,-25024128.09138,-3931675.10714,  -0.00007,  -0.00006,  -0.00005,26965854.84533,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447674280.98120,   0.00000
-28522439.64837,-26412147.57808,-4128468.21687,  -0.00008,  -0.00006,  -0.00005,28441606.27241,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446198529.55412,   0.00000
-30008855.68994,-27814821.87083,-4325261.32659,  -0.00008,  -0.00007,  -0.00006,29927051.58536,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444713084.24117,   0.00000
