# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-1200213.91154,-1017902.93764,704935.76577,  -0.00000,  -0.00000,   0.00001,1269679.87500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473370912.00000,   0.00000
-2409543.37178,-2057075.48890,1409871.53153,  -0.00001,  -0.00000,   0.00002,2845178.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471795392.00000,   0.00000
-3618872.83202,-3096248.04016,2102653.23237,  -0.00001,  -0.00001,   0.00003,4572884.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470067680.00000,   0.00000
-4816048.22733,-4147574.65634,2795434.93321,  -0.00001,  -0.00001,   0.00004,6260758.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468379824.00000,   0.00000
-6043608.78496,-5229286.43485,3488216.63405,  -0.00002,  -0.00001,   0.00005,7933852.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466706720.00000,   0.00000
-7259015.27766,-6323152.27828,4168844.26997,  -0.00002,  -0.00001,   0.00005,9568536.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465072032.00000,   0.00000
-8474421.77036,-7417018.12171,4855548.93834,  -0.00002,  -0.00002,   0.00006,11212830.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-463427744.00000,   0.00000
-9720213.42538,-8541269.12746,5530099.54179,  -0.00003,  -0.00002,   0.00007,12870596.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461769984.00000,   0.00000
