# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
3088760.24192,2644866.55446,-801474.71347,   0.00001,   0.00001,  -0.00001,4235826.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470404736.00000,   0.00000
6165190.10364,5302063.48913,-1596784.23684,   0.00002,   0.00001,  -0.00002,7097274.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467543296.00000,   0.00000
9232372.18020,7937682.25843,-2392093.76021,   0.00003,   0.00002,  -0.00003,10258121.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464382448.00000,   0.00000
12277976.09139,10564053.24258,-3181238.09348,   0.00004,   0.00002,  -0.00004,13484518.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461156064.00000,   0.00000
15302001.83723,13181176.44158,-3970382.42674,   0.00004,   0.00003,  -0.00005,16628471.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-458012112.00000,   0.00000
18326027.58306,15798299.64057,-4753361.56990,   0.00005,   0.00004,  -0.00006,19715676.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-454924896.00000,   0.00000
21350053.32889,18415422.83956,-5536340.71307,   0.00006,   0.00004,  -0.00007,22792592.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-451847984.00000,   0.00000
24352500.90937,21023298.25340,-6306989.47602,   0.00007,   0.00005,  -0.00008,25857626.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-448782944.00000,   0.00000
