# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-1850439.07348,-222252.46632,334627.30883,  -0.00001,   0.00000,   0.00000,1425582.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473215008.00000,   0.00000
-3683397.61591,-437013.27646,674249.05511,  -0.00002,   0.00001,   0.00001,3411669.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471228896.00000,   0.00000
-5498875.62727,-644282.43044,1018865.23884,  -0.00002,   0.00001,   0.00001,5088836.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-469551744.00000,   0.00000
-7296873.10758,-844059.92825,1363481.42257,  -0.00003,   0.00001,   0.00002,6800271.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467840304.00000,   0.00000
-9069898.40066,-1018865.23884,1713092.04374,  -0.00004,   0.00001,   0.00002,8509966.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466130608.00000,   0.00000
-10832934.81885,-1203659.42432,2067697.10235,  -0.00005,   0.00002,   0.00003,10214458.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464426112.00000,   0.00000
-12588479.58087,-1370973.07873,2427296.59841,  -0.00005,   0.00002,   0.00003,11928640.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462711936.00000,   0.00000
-14309063.28077,-1523303.42082,2786896.09447,  -0.00006,   0.00002,   0.00004,13637561.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461003008.00000,   0.00000
