# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-1517817.10304,-1560273.52550,-281273.79881,  -0.00000,  -0.00000,  -0.00000,801457.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473839104.00000,   0.00000
-3054208.89091,-3128507.63022,-557240.54482,  -0.00001,  -0.00001,  -0.00001,2851513.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471789056.00000,   0.00000
-4582640.09956,-4678167.05010,-827900.23802,  -0.00001,  -0.00001,  -0.00001,4447460.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470193120.00000,   0.00000
-6084536.04418,-6201291.20595,-1098559.93122,  -0.00002,  -0.00002,  -0.00001,5973702.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468666880.00000,   0.00000
-7605006.67362,-7732375.94101,-1363912.57161,  -0.00002,  -0.00002,  -0.00002,7501661.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467138912.00000,   0.00000
-9106902.61823,-9255500.09685,-1623958.15920,  -0.00002,  -0.00002,  -0.00002,9047474.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465593104.00000,   0.00000
-10619412.66847,-10768010.14708,-1884003.74678,  -0.00003,  -0.00003,  -0.00002,10622918.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464017664.00000,   0.00000
-12123962.13949,-12261945.51249,-2138742.28156,  -0.00003,  -0.00003,  -0.00003,12199021.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462441552.00000,   0.00000
