# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-633847.45405,1771522.37156,-595924.95680,  -0.00001,   0.00001,  -0.00001,3206254.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471434336.00000,   0.00000
-1256859.90888,3532209.74391,-1191849.91359,  -0.00001,   0.00002,  -0.00002,5761289.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468879296.00000,   0.00000
-1850076.11587,5290188.36646,-1787774.87039,  -0.00002,   0.00003,  -0.00002,8178584.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466461984.00000,   0.00000
-2443292.32286,7048166.98901,-2378282.32757,  -0.00002,   0.00004,  -0.00003,10516413.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464124160.00000,   0.00000
-3006712.28201,8803436.86175,-2974207.28437,  -0.00003,   0.00005,  -0.00004,12831722.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461808848.00000,   0.00000
-3578258.49058,10539745.48587,-3559297.24195,  -0.00004,   0.00005,  -0.00005,15140243.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-459500336.00000,   0.00000
-4120008.45130,12273345.36018,-4149804.69914,  -0.00004,   0.00006,  -0.00005,17440948.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-457199632.00000,   0.00000
-4642797.16340,14015071.48391,-4734894.65672,  -0.00005,   0.00007,  -0.00006,19732476.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-454908096.00000,   0.00000
