# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-2474729.47671,-3549469.13517,548682.87827,  -0.00000,  -0.00001,   0.00001,3292749.60051,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471347386.22602,   0.00000
-4960772.00247,-7087625.22131,1097365.75653,  -0.00001,  -0.00002,   0.00001,6579987.24825,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468060148.57827,   0.00000
-7429844.95466,-10586185.63582,1640392.11028,  -0.00001,  -0.00003,   0.00002,9833049.54007,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464807086.28646,   0.00000
-9898917.90686,-14084746.05033,2183418.46403,  -0.00002,  -0.00004,   0.00003,13086131.99937,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461554003.82715,   0.00000
-12351021.28550,-17543710.79321,2720788.29326,  -0.00002,  -0.00006,   0.00004,16305055.55242,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458335080.27411,   0.00000
-14822922.49996,-21011160.32287,3252501.59797,  -0.00003,  -0.00007,   0.00004,19531446.14173,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455108689.68479,   0.00000
-17277854.14086,-24439014.18091,3778558.37816,  -0.00003,  -0.00008,   0.00005,22723741.89553,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-451916393.93100,   0.00000
-19724300.99498,-27847070.20313,4304615.15835,  -0.00004,  -0.00009,   0.00006,25900434.53512,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448739701.29141,   0.00000
-22182060.89814,-31243813.17631,4825015.41403,  -0.00004,  -0.00010,   0.00006,29069052.99721,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445571082.82932,   0.00000
-24631336.01453,-34620758.31368,5339759.14519,  -0.00004,  -0.00011,   0.00007,32219298.13262,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442420837.69391,   0.00000
-27072126.34413,-37977905.61523,5854502.87634,  -0.00005,  -0.00012,   0.00008,35353985.52354,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439286150.30299,   0.00000
-29504431.88696,-41315255.08097,6363590.08298,  -0.00005,  -0.00013,   0.00008,38470306.86363,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436169828.96290,   0.00000
-31939565.69205,-44621493.66186,6867020.76510,  -0.00006,  -0.00014,   0.00009,41563088.76500,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-433077047.06153,   0.00000
-34354901.66132,-47919247.45598,7370451.44722,  -0.00006,  -0.00015,   0.00010,44645528.04570,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429994607.78083,   0.00000
-36773065.89285,-51185890.36524,7868225.60482,  -0.00007,  -0.00016,   0.00010,47704491.93695,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-426935643.88958,   0.00000
-39202543.17342,-54441220.22547,8360343.23791,  -0.00007,  -0.00017,   0.00011,50755665.51397,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-423884470.31256,   0.00000
-41603737.83140,-57668267.46311,8852460.87099,  -0.00008,  -0.00018,   0.00012,53780877.48848,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-420859258.33804,   0.00000
-44016245.53842,-60884001.65171,9338921.97956,  -0.00008,  -0.00019,   0.00012,56798351.68014,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-417841784.14639,   0.00000
-46420268.45865,-64079938.00449,9819726.56360,  -0.00009,  -0.00020,   0.00013,59797599.80804,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-414842536.01849,   0.00000
-48815806.59211,-67256076.52146,10294874.62313,  -0.00009,  -0.00021,   0.00013,62778630.99178,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-411861504.83475,   0.00000
-51194375.15202,-70392619.36681,10770022.68266,  -0.00010,  -0.00022,   0.00014,65728676.46989,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-408911459.35664,   0.00000
