# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
24469.05964,2789472.79882,336449.57003,  -0.00001,   0.00001,   0.00000,3987690.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470652896.00000,   0.00000
48938.11928,5578945.59763,666781.87516,  -0.00001,   0.00003,   0.00001,6563718.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468076864.00000,   0.00000
103993.50346,8399004.72100,997114.18028,  -0.00002,   0.00004,   0.00001,9106404.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-465534176.00000,   0.00000
159048.88765,11219063.84436,1327446.48540,  -0.00002,   0.00005,   0.00002,11952067.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-462688512.00000,   0.00000
214104.27184,14039122.96773,1651661.52562,  -0.00003,   0.00006,   0.00002,14914227.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-459726352.00000,   0.00000
278335.55339,16880592.51828,1981993.83074,  -0.00003,   0.00008,   0.00003,17861678.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-456778896.00000,   0.00000
354801.36476,19709827.53901,2306208.87095,  -0.00004,   0.00009,   0.00003,20725720.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-453914848.00000,   0.00000
440443.07350,22560472.98692,2624306.64626,  -0.00004,   0.00010,   0.00003,23560076.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-451080496.00000,   0.00000
