# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-456909.58314,1439051.67775,-444099.03408,  -0.00000,   0.00001,  -0.00001,1878516.55751,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472761619.26902,   0.00000
-913819.16629,2878103.35551,-883927.88515,  -0.00001,   0.00001,  -0.00001,3754010.64476,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-470886125.18177,   0.00000
-1349377.83433,4338505.94836,-1323756.73621,  -0.00001,   0.00002,  -0.00002,5635133.88081,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469005001.94572,   0.00000
-1784936.50238,5798908.54122,-1759315.40426,  -0.00002,   0.00003,  -0.00002,7513294.49650,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467126841.33003,   0.00000
-2199144.25532,7280662.04918,-2194874.07230,  -0.00002,   0.00004,  -0.00003,9397229.27411,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465242906.55242,   0.00000
-2613352.00827,8762415.55713,-2626162.55733,  -0.00003,   0.00004,  -0.00003,11278253.44373,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463361882.38280,   0.00000
-3012614.12064,10250574.33962,-3057451.04235,  -0.00003,   0.00005,  -0.00004,13155803.42515,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461484332.40138,   0.00000
-3399065.68396,11768624.40324,-3484469.34436,  -0.00004,   0.00006,  -0.00005,15049288.19114,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-459590847.63539,   0.00000
-3791922.52180,13271728.82630,-3911487.64636,  -0.00004,   0.00007,  -0.00005,16933459.08882,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457706676.73771,   0.00000
-4148482.80397,14802589.43898,-4334235.76534,  -0.00005,   0.00008,  -0.00006,18817323.14716,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455822812.67937,   0.00000
-4513583.45219,16341990.41771,-4756983.88433,  -0.00005,   0.00008,  -0.00006,20714263.46614,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453925872.36039,   0.00000
-4855198.09379,17879256.30493,-5179732.00331,  -0.00006,   0.00009,  -0.00007,22595064.87169,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452045070.95484,   0.00000
-5184002.18633,19446413.47328,-5598209.93928,  -0.00006,   0.00010,  -0.00007,24492182.20527,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450147953.62126,   0.00000
-5512806.27888,21013570.64164,-6012417.69222,  -0.00007,   0.00011,  -0.00008,26386595.60973,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448253540.21680,   0.00000
-5826664.73085,22587133.08452,-6426625.44517,  -0.00007,   0.00011,  -0.00008,28277920.68763,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446362215.13890,   0.00000
-6134117.90829,24175641.16798,-6836563.01509,  -0.00008,   0.00012,  -0.00009,30176166.81102,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444463969.01551,   0.00000
-6426625.44517,25770554.52597,-7246500.58502,  -0.00008,   0.00013,  -0.00009,32071420.43669,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-442568715.38984,   0.00000
-6719132.98204,27365467.88395,-7656438.15494,  -0.00008,   0.00014,  -0.00010,33966909.39764,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440673226.42889,   0.00000
-6990289.60381,28981732.15704,-8062105.54184,  -0.00009,   0.00015,  -0.00010,35866255.53175,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-438773880.29478,   0.00000
-7240095.31049,30619347.34523,-8463502.74573,  -0.00009,   0.00015,  -0.00011,37769604.72732,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436870531.09921,   0.00000
-7489901.01716,32256962.53341,-8864899.94961,  -0.00010,   0.00016,  -0.00012,39673304.10954,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-434966831.71699,   0.00000
