# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-2742756.02743,-3858914.80782,-605720.31375,  -0.00000,  -0.00001,  -0.00001,3216075.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471424512.00000,   0.00000
-5475303.28552,-7694009.15386,-1211440.62750,  -0.00001,  -0.00002,  -0.00002,6489950.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468150624.00000,   0.00000
-8197641.77428,-11505283.03813,-1817160.94125,  -0.00001,  -0.00004,  -0.00002,9890264.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-464750304.00000,   0.00000
-10943800.72482,-15326765.69173,-2429687.10122,  -0.00002,  -0.00005,  -0.00003,13570311.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-461070272.00000,   0.00000
-13693362.59847,-19110816.19111,-3035407.41497,  -0.00003,  -0.00006,  -0.00004,17261896.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-457378688.00000,   0.00000
-16442924.47212,-22894866.69049,-3647933.57494,  -0.00003,  -0.00007,  -0.00005,20936378.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-453704192.00000,   0.00000
-19206098.03821,-26665305.49742,-4253653.88869,  -0.00004,  -0.00008,  -0.00006,24559606.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-450080976.00000,   0.00000
-21959062.83498,-30411923.84258,-4866180.04866,  -0.00004,  -0.00010,  -0.00006,28124550.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-446516032.00000,   0.00000
