# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
2174898.05165,2509497.75191,217489.80517,   0.00001,   0.00001,   0.00000,2389929.74305,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472250206.08348,   0.00000
4321912.79495,4991112.19546,429402.94866,   0.00001,   0.00001,   0.00001,4751014.64671,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469889121.17982,   0.00000
6496810.84661,7500609.94737,646892.75383,   0.00001,   0.00002,   0.00001,7140943.03309,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-467499192.79344,   0.00000
8671708.89826,10010107.69928,858805.89732,   0.00002,   0.00003,   0.00001,9529359.58324,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-465110776.24329,   0.00000
10818723.64156,12491722.14283,1070719.04081,   0.00002,   0.00004,   0.00001,11890447.06682,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-462749688.75971,   0.00000
12974103.37737,14992854.90223,1282632.18431,   0.00003,   0.00004,   0.00002,14266381.57009,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460373754.25644,   0.00000
15129483.11317,17493987.66164,1488968.66613,   0.00003,   0.00005,   0.00002,16640821.96692,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-457999313.85961,   0.00000
17284862.84898,19995120.42104,1700881.80963,   0.00004,   0.00006,   0.00002,19016766.47131,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455623369.35522,   0.00000
19440242.58478,22496253.18044,1907218.29145,   0.00004,   0.00006,   0.00002,21391219.33577,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453248916.49076,   0.00000
21595622.32059,24997385.93984,2113554.77327,   0.00005,   0.00007,   0.00003,23765677.83210,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450874457.99443,   0.00000
23751002.05639,27498518.69924,2319891.25510,   0.00005,   0.00008,   0.00003,26140140.42557,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448499995.40096,   0.00000
25886863.47635,29991286.46614,2526227.73692,   0.00006,   0.00009,   0.00003,28502142.13080,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446137993.69573,   0.00000
28042243.21216,32492419.22554,2726987.55707,   0.00006,   0.00009,   0.00004,30875131.94196,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443765003.88457,   0.00000
30178104.63211,34985186.99244,2927747.37723,   0.00007,   0.00010,   0.00004,33235670.42449,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441404465.40204,   0.00000
32313966.05207,37477954.75933,3134083.85905,   0.00007,   0.00011,   0.00004,35597690.68450,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-439042445.14203,   0.00000
34449827.47203,39970722.52623,3329267.01753,   0.00008,   0.00011,   0.00004,37956775.86127,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-436683359.96526,   0.00000
36585688.89199,42463490.29312,3530026.83768,   0.00008,   0.00012,   0.00005,40317339.48151,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-434322796.34502,   0.00000
38721550.31194,44956258.06002,3730786.65784,   0.00009,   0.00013,   0.00005,42677908.76168,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-431962227.06485,   0.00000
40857411.73190,47449025.82691,3925969.81632,   0.00009,   0.00014,   0.00005,45037023.41254,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-429603112.41399,   0.00000
42973754.83601,49933428.60130,4121152.97480,   0.00010,   0.00014,   0.00005,47383706.93897,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427256428.88756,   0.00000
45109616.25597,52426196.36820,4316336.13328,   0.00010,   0.00015,   0.00006,49742840.86494,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-424897294.96159,   0.00000
47225959.36008,54910599.14259,4511519.29176,   0.00011,   0.00016,   0.00006,52089546.27459,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-422550589.55194,   0.00000
