# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
-10366656.23340,6288506.65299,-8164455.45998,  -0.00006,   0.00005,  -0.00011,20300420.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-454340160.00000,   0.00000
-11559514.98567,6930815.21191,-9053492.06851,  -0.00007,   0.00005,  -0.00012,22553974.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-452086608.00000,   0.00000
-12752373.73794,7573123.77082,-9934372.37788,  -0.00007,   0.00006,  -0.00013,24797344.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-449843232.00000,   0.00000
-13945232.49021,8215432.32973,-10811174.53767,  -0.00008,   0.00006,  -0.00014,27028898.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-447611680.00000,   0.00000
-15144208.46685,8843467.36512,-11683898.54787,  -0.00009,   0.00007,  -0.00015,29242434.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-445398144.00000,   0.00000
-16357457.96702,9465385.17613,-12552544.40850,  -0.00009,   0.00007,  -0.00016,31447182.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-443193392.00000,   0.00000
-17576824.69156,10073029.46361,-13417112.11955,  -0.00010,   0.00008,  -0.00017,33633660.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-441006912.00000,   0.00000
-18802308.64048,10666400.22756,-14277601.68101,  -0.00011,   0.00009,  -0.00019,35804160.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-438836416.00000,   0.00000
-20021675.36502,11274044.51504,-15134013.09290,  -0.00011,   0.00009,  -0.00020,37967828.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-436672752.00000,   0.00000
-21253276.53830,11853141.75546,-15982268.20562,  -0.00012,   0.00010,  -0.00021,40114452.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-434526128.00000,   0.00000
-22499151.23512,12426121.77151,-16830523.31835,  -0.00013,   0.00010,  -0.00022,42269480.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-432371104.00000,   0.00000
-23730752.40840,13005219.01193,-17674700.28149,  -0.00013,   0.00011,  -0.00023,44417120.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-430223456.00000,   0.00000
-24982744.32959,13563925.50444,-18510720.94548,  -0.00014,   0.00011,  -0.00024,46566048.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-428074528.00000,   0.00000
-26240853.47514,14108358.47343,-19342663.45988,  -0.00015,   0.00012,  -0.00025,48715376.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-425925200.00000,   0.00000
-27507118.91986,14660947.74157,-20174605.97429,  -0.00015,   0.00012,  -0.00026,50884156.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-423756416.00000,   0.00000
-28771345.28979,15191107.18702,-20998392.18953,  -0.00016,   0.00013,  -0.00027,53039584.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-421600992.00000,   0.00000
-30049845.18325,15715149.40811,-21818100.25519,  -0.00017,   0.00013,  -0.00028,55206496.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-419434080.00000,   0.00000
-31314071.55317,16245308.85356,-22633730.17127,  -0.00017,   0.00013,  -0.00029,57369752.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-417270816.00000,   0.00000
-32598688.67100,16755077.55111,-23445281.93777,  -0.00018,   0.00014,  -0.00030,59539248.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-415101328.00000,   0.00000
-33883305.78883,17264846.24866,-24252755.55469,  -0.00019,   0.00014,  -0.00032,61709432.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-412931136.00000,   0.00000
-35174040.13103,17760341.42268,-25052072.87245,  -0.00019,   0.00015,  -0.00033,63870764.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-410769808.00000,   0.00000
-36479047.99676,18249719.37233,-25851390.19022,  -0.00020,   0.00015,  -0.00034,66041392.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-408599184.00000,   0.00000
-37775899.56333,18730941.02282,-26646629.35839,  -0.00021,   0.00016,  -0.00035,68197280.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-406443296.00000,   0.00000
-39087024.65343,19206045.44894,-27433712.22741,  -0.00022,   0.00016,  -0.00036,70349656.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-404290912.00000,   0.00000
-40389993.44437,19672993.57589,-28216716.94685,  -0.00022,   0.00017,  -0.00037,72484552.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-402156032.00000,   0.00000
-41707235.75885,20133824.47848,-28999721.66629,  -0.00023,   0.00017,  -0.00038,74623152.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-400017424.00000,   0.00000
-43030595.29769,20580381.85754,-29774570.08657,  -0.00024,   0.00018,  -0.00039,76744640.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-397895936.00000,   0.00000
-44353954.83653,21026939.23659,-30545340.35727,  -0.00024,   0.00018,  -0.00040,78856608.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-395783968.00000,   0.00000
-45677314.37538,21473496.61565,-31312032.47838,  -0.00025,   0.00019,  -0.00041,80958888.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-393681696.00000,   0.00000
-47027181.88649,21885389.72327,-32074646.44992,  -0.00026,   0.00019,  -0.00042,83051688.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-391588896.00000,   0.00000
-48356658.64970,22317673.57879,-32829104.12230,  -0.00026,   0.00020,  -0.00043,85126624.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-389513952.00000,   0.00000
-49706526.16082,22729566.68641,-33583561.79467,  -0.00027,   0.00020,  -0.00044,87200672.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-387439904.00000,   0.00000
-51042120.14840,23147577.01840,-34329863.16789,  -0.00028,   0.00020,  -0.00045,89254544.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-385386032.00000,   0.00000
-52398104.88389,23545196.60249,-35076164.54110,  -0.00028,   0.00021,  -0.00046,91308744.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-383331840.00000,   0.00000
-53754089.61938,23942816.18658,-35814309.61516,  -0.00029,   0.00021,  -0.00047,93350952.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-381289632.00000,   0.00000
-55116191.57923,24326162.24714,-36548376.53963,  -0.00030,   0.00022,  -0.00048,95383152.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-379257424.00000,   0.00000
-56478293.53909,24709508.30770,-37278365.31452,  -0.00031,   0.00022,  -0.00048,97409520.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-377231056.00000,   0.00000
-57846512.72332,25078580.84473,-38004275.93984,  -0.00031,   0.00023,  -0.00049,99427264.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-375213312.00000,   0.00000
-59214731.90754,25447653.38175,-38726108.41557,  -0.00032,   0.00023,  -0.00050,101440264.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-373200320.00000,   0.00000
-60582951.09177,25816725.91878,-39439784.59214,  -0.00033,   0.00024,  -0.00051,103444288.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-371196288.00000,   0.00000
-61971561.02390,26165407.70791,-40153460.76871,  -0.00033,   0.00024,  -0.00052,105452768.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-369187808.00000,   0.00000
-63352014.65687,26505933.19787,-40858980.64612,  -0.00034,   0.00024,  -0.00053,107442432.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-367198144.00000,   0.00000
-64732468.28984,26846458.68783,-41564500.52353,  -0.00035,   0.00025,  -0.00054,109433272.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-365207296.00000,   0.00000
-66127195.44634,27180866.95343,-42261864.10178,  -0.00035,   0.00025,  -0.00055,111422800.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-363217776.00000,   0.00000
-67521922.60284,27515275.21902,-42955149.53045,  -0.00036,   0.00026,  -0.00056,113408528.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-361232048.00000,   0.00000
-68908493.46018,27841527.18545,-43644356.80954,  -0.00037,   0.00026,  -0.00057,115379976.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-359260608.00000,   0.00000
-70315455.06542,28147388.40399,-44329485.93905,  -0.00037,   0.00027,  -0.00058,117350824.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-357289760.00000,   0.00000
-71722416.67066,28453249.62252,-45006458.76940,  -0.00038,   0.00027,  -0.00059,119312392.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-355328192.00000,   0.00000
-73115104.75237,28765228.06542,-45683431.59975,  -0.00039,   0.00027,  -0.00059,121266360.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-353374208.00000,   0.00000
-74528183.58198,29056815.76042,-46356326.28051,  -0.00040,   0.00028,  -0.00060,123218512.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-351422064.00000,   0.00000
-75941262.41159,29348403.45542,-47021064.66212,  -0.00040,   0.00028,  -0.00061,125159912.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-349480672.00000,   0.00000
-77360458.46558,29625717.62688,-47681724.89415,  -0.00041,   0.00029,  -0.00062,127091568.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-347549008.00000,   0.00000
-78779654.51956,29903031.79835,-48338306.97659,  -0.00042,   0.00029,  -0.00063,129016288.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-345624288.00000,   0.00000
-80198850.57354,30180345.96982,-48990810.90946,  -0.00042,   0.00029,  -0.00064,130933624.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-343706944.00000,   0.00000
-81624163.85189,30443386.61776,-49639236.69274,  -0.00043,   0.00030,  -0.00065,132840024.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-341800544.00000,   0.00000
-83049477.13025,30706427.26569,-50283584.32645,  -0.00044,   0.00030,  -0.00065,134738576.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-339902000.00000,   0.00000
-84480907.63297,30955194.39010,-50923853.81057,  -0.00044,   0.00031,  -0.00066,136625936.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-338014640.00000,   0.00000
-85912338.13569,31203961.51450,-51555966.99554,  -0.00045,   0.00031,  -0.00067,138500784.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-336139792.00000,   0.00000
-87343768.63842,31452728.63891,-52184002.03092,  -0.00046,   0.00031,  -0.00068,140367872.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-334272704.00000,   0.00000
-88781316.36551,31687222.23978,-52812037.06630,  -0.00047,   0.00032,  -0.00069,142228816.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-332411760.00000,   0.00000
-90218864.09261,31921715.84065,-53431915.80252,  -0.00047,   0.00032,  -0.00069,144078192.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-330562384.00000,   0.00000
-91662529.04407,32141935.91800,-54047716.38917,  -0.00048,   0.00032,  -0.00070,145918096.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-328722480.00000,   0.00000
-93106193.99554,32362155.99534,-54659438.82623,  -0.00049,   0.00033,  -0.00071,147752560.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-326888016.00000,   0.00000
-94549858.94700,32582376.07268,-55267083.11371,  -0.00049,   0.00033,  -0.00072,149582624.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-325057952.00000,   0.00000
-95999641.12284,32788322.62649,-55866571.10203,  -0.00050,   0.00034,  -0.00073,151401712.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-323238864.00000,   0.00000
-97449423.29867,32994269.18030,-56466059.09035,  -0.00051,   0.00034,  -0.00073,153223232.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-321417344.00000,   0.00000
-98905322.69888,33185942.21058,-57061468.92909,  -0.00051,   0.00034,  -0.00074,155040880.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-319599696.00000,   0.00000
-100346948.57555,33383732.46523,-57648722.46867,  -0.00052,   0.00035,  -0.00075,156847312.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-317793264.00000,   0.00000
-101802847.97576,33575405.49551,-58231897.85867,  -0.00053,   0.00035,  -0.00076,158662432.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-315978144.00000,   0.00000
-103264864.60034,33752805.00226,-58810995.09908,  -0.00054,   0.00035,  -0.00076,160476800.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-314163776.00000,   0.00000
-104726881.22491,33930204.50901,-59386014.18992,  -0.00054,   0.00036,  -0.00077,162293584.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-312346992.00000,   0.00000
-106195015.07386,34093330.49222,-59956955.13118,  -0.00055,   0.00036,  -0.00078,164109792.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-310530784.00000,   0.00000
-107657031.69844,34270729.99897,-60523817.92286,  -0.00056,   0.00037,  -0.00079,165930192.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-308710384.00000,   0.00000
-109117009.24822,34425699.68303,-61086602.56495,  -0.00056,   0.00037,  -0.00079,167737328.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-306903248.00000,   0.00000
-110585143.09717,34588825.66624,-61641230.90789,  -0.00057,   0.00037,  -0.00080,169548912.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-305091664.00000,   0.00000
-112045120.64696,34743795.35030,-62195859.25082,  -0.00058,   0.00038,  -0.00081,171350928.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-303289648.00000,   0.00000
-113525488.94465,34878374.28645,-62742331.29460,  -0.00058,   0.00038,  -0.00082,173148384.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-301492192.00000,   0.00000
-114985466.49443,35033343.97051,-63288803.33837,  -0.00059,   0.00038,  -0.00082,174938672.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-299701904.00000,   0.00000
-116465834.79212,35167922.90666,-63827119.08299,  -0.00060,   0.00039,  -0.00083,176722224.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-297918352.00000,   0.00000
-117938046.79065,35294345.54365,-64361356.67802,  -0.00061,   0.00039,  -0.00084,178487296.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-296153280.00000,   0.00000
-119410258.78918,35420768.18065,-64891516.12347,  -0.00061,   0.00039,  -0.00084,180244480.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-294396096.00000,   0.00000
-120896744.31124,35541073.59327,-65417597.41935,  -0.00062,   0.00040,  -0.00085,182002080.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-292638496.00000,   0.00000
-122368956.30976,35667496.23026,-65939600.56564,  -0.00063,   0.00040,  -0.00086,183745184.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-290895392.00000,   0.00000
-123847285.53266,35779645.34372,-66453447.41277,  -0.00063,   0.00040,  -0.00086,185475296.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-289165280.00000,   0.00000
-125325614.75556,35891794.45718,-66967294.25990,  -0.00064,   0.00041,  -0.00087,187204624.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-287435952.00000,   0.00000
-126795787.67930,35995787.27148,-67472984.80787,  -0.00065,   0.00041,  -0.00088,188915024.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-285725552.00000,   0.00000
-128280234.12657,36093662.86141,-67978675.35584,  -0.00065,   0.00041,  -0.00088,190633872.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-284006704.00000,   0.00000
-129764680.57384,36191538.45134,-68476209.60465,  -0.00066,   0.00042,  -0.00089,192345536.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-282295040.00000,   0.00000
-131240970.72194,36281257.74211,-68969665.70388,  -0.00067,   0.00042,  -0.00090,194044240.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-280596336.00000,   0.00000
-132731534.39358,36364859.80851,-69463121.80311,  -0.00067,   0.00042,  -0.00090,195752832.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-278887744.00000,   0.00000
-134207824.54169,36454579.09928,-69948421.60318,  -0.00068,   0.00043,  -0.00091,197447456.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-277193120.00000,   0.00000
-135690231.91417,36530024.86652,-70429643.25367,  -0.00069,   0.00043,  -0.00092,199137344.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-275503232.00000,   0.00000
-137186912.81018,36599353.40938,-70906786.75458,  -0.00070,   0.00043,  -0.00092,200833136.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-273807440.00000,   0.00000
-138669320.18266,36674799.17662,-71375773.95633,  -0.00070,   0.00044,  -0.00093,202514720.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-272125856.00000,   0.00000
-140143571.25598,36742088.64470,-71844761.15807,  -0.00071,   0.00044,  -0.00093,204187728.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-270452848.00000,   0.00000
-141632095.85283,36803260.88840,-72309670.21024,  -0.00072,   0.00044,  -0.00094,205866080.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-268774496.00000,   0.00000
-143120620.44968,36864433.13211,-72770501.11283,  -0.00072,   0.00045,  -0.00095,207541712.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-267098864.00000,   0.00000
-144600988.74737,36917449.07666,-73223175.71625,  -0.00073,   0.00045,  -0.00095,209199408.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-265441168.00000,   0.00000
-146095630.56859,36964347.79683,-73675850.31968,  -0.00074,   0.00045,  -0.00096,210866048.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-263774528.00000,   0.00000
-147575998.86627,37017363.74138,-74120368.62394,  -0.00074,   0.00046,  -0.00096,212517056.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-262123520.00000,   0.00000
-149062484.38833,37056106.16239,-74560808.77862,  -0.00075,   0.00046,  -0.00097,214161760.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-260478816.00000,   0.00000
-150548969.91039,37094848.58340,-75001248.93331,  -0.00076,   0.00046,  -0.00098,215806896.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-258833680.00000,   0.00000
-152035455.43245,37133591.00442,-75433532.78883,  -0.00076,   0.00047,  -0.00098,217443888.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-257196688.00000,   0.00000
-153513784.65535,37164177.12627,-75861738.49478,  -0.00077,   0.00047,  -0.00099,219066272.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-255574304.00000,   0.00000
-155006387.40178,37188646.02375,-76285866.05114,  -0.00078,   0.00047,  -0.00099,220692800.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-253947776.00000,   0.00000
-156484716.62468,37219232.14561,-76705915.45792,  -0.00078,   0.00047,  -0.00100,222307328.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-252333248.00000,   0.00000
-157969163.07195,37235544.74393,-77121886.71512,  -0.00079,   0.00048,  -0.00100,223915264.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-250725312.00000,   0.00000
-159467883.04275,37245740.11788,-77533779.82274,  -0.00080,   0.00048,  -0.00101,225527728.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-249112848.00000,   0.00000
-160938055.96649,37268169.94057,-77941594.78078,  -0.00080,   0.00048,  -0.00101,227120528.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-247520048.00000,   0.00000
-162428619.63813,37270209.01536,-78345331.58924,  -0.00081,   0.00049,  -0.00102,228715568.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-245925008.00000,   0.00000
-163913066.08539,37286521.61368,-78744990.24812,  -0.00082,   0.00049,  -0.00102,230310192.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-244330384.00000,   0.00000
-165395473.45787,37280404.38931,-79140570.75742,  -0.00083,   0.00049,  -0.00103,231888512.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-242752064.00000,   0.00000
-166871763.60598,37288560.68847,-79527994.96756,  -0.00083,   0.00050,  -0.00103,233462640.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-241177936.00000,   0.00000
-168354170.97846,37282443.46410,-79915419.17770,  -0.00084,   0.00050,  -0.00104,235036000.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-239604576.00000,   0.00000
-169836578.35094,37276326.23973,-80298765.23826,  -0.00085,   0.00050,  -0.00104,236607104.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-238033472.00000,   0.00000
-171310829.42426,37262052.71620,-80678033.14924,  -0.00085,   0.00050,  -0.00105,238165008.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-236475568.00000,   0.00000
-172793236.79674,37255935.49183,-81049144.76106,  -0.00086,   0.00051,  -0.00105,239727008.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-234913568.00000,   0.00000
-174267487.87005,37241661.96830,-81420256.37287,  -0.00087,   0.00051,  -0.00106,241279472.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-233361104.00000,   0.00000
-175747856.16774,37213114.92124,-81783211.68553,  -0.00087,   0.00051,  -0.00106,242821664.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-231818912.00000,   0.00000
-177222107.24106,37198841.39770,-82146166.99819,  -0.00088,   0.00051,  -0.00107,244366048.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-230274528.00000,   0.00000
-178688202.01522,37176411.57501,-82505044.16126,  -0.00089,   0.00052,  -0.00107,245894304.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-228746272.00000,   0.00000
-180174687.53728,37133591.00442,-82855765.02518,  -0.00089,   0.00052,  -0.00108,247419040.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-227221536.00000,   0.00000
-181640782.31143,37111161.18173,-83206485.88909,  -0.00090,   0.00052,  -0.00108,248936304.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-225704272.00000,   0.00000
-183112994.30996,37074457.83550,-83549050.45385,  -0.00091,   0.00053,  -0.00109,250442592.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-224197984.00000,   0.00000
-184570932.78496,37043871.71365,-83891615.01860,  -0.00091,   0.00053,  -0.00109,251941136.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-222699440.00000,   0.00000
-186049262.00786,36992894.84389,-84226023.28420,  -0.00092,   0.00053,  -0.00109,253439136.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-221201440.00000,   0.00000
-187507200.48285,36962308.72204,-84560431.54979,  -0.00093,   0.00053,  -0.00110,254933936.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-219706640.00000,   0.00000
-188977373.40659,36903175.55312,-84886683.51622,  -0.00093,   0.00054,  -0.00110,256419104.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-218221472.00000,   0.00000
-190441429.10596,36858315.90774,-85212935.48265,  -0.00094,   0.00054,  -0.00111,257909936.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-216730640.00000,   0.00000
-191905484.80532,36813456.26236,-85531031.14993,  -0.00094,   0.00054,  -0.00111,259395328.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-215245248.00000,   0.00000
-193361384.20553,36760440.31781,-85849126.81720,  -0.00095,   0.00054,  -0.00112,260870144.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-213770432.00000,   0.00000
-194823400.83011,36693150.84973,-86159066.18531,  -0.00096,   0.00055,  -0.00112,262329872.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-212310704.00000,   0.00000
-196279300.23031,36640134.90519,-86469005.55342,  -0.00096,   0.00055,  -0.00112,263781280.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-210859296.00000,   0.00000
-197741316.85489,36572845.43711,-86774866.77195,  -0.00097,   0.00055,  -0.00113,265214528.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-209426048.00000,   0.00000
-199189059.95594,36511673.19341,-87072571.69132,  -0.00098,   0.00055,  -0.00113,266630624.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-208009952.00000,   0.00000
