# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
121276.12058,-32537.49577,-70990.89985,   0.00000,  -0.00000,  -0.00000,1174382.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473466208.00000,   0.00000
251426.10365,-44369.31241,-147897.70803,   0.00000,  -0.00000,  -0.00000,1242503.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473398080.00000,   0.00000
402281.76584,-47327.26657,-224804.51620,   0.00000,  -0.00000,  -0.00000,1390205.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473250368.00000,   0.00000
532431.74891,-59159.08321,-301711.32438,   0.00000,  -0.00000,  -0.00000,1548938.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473091648.00000,   0.00000
703993.09022,-53243.17489,-378618.13255,   0.00000,  -0.00000,  -0.00000,1775267.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-472865312.00000,   0.00000
872596.47737,-14789.77080,-455524.94073,   0.00000,  -0.00000,  -0.00001,1988778.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-472651808.00000,   0.00000
1053031.68117,11831.81664,-532431.74891,   0.00000,  -0.00000,  -0.00001,2193480.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-472447104.00000,   0.00000
1263046.42657,68032.94569,-609338.55708,   0.00001,  -0.00000,  -0.00001,2385458.75000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-472255104.00000,   0.00000
