# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1181185.37500,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-473459392.00000,   0.00000
-1211475.36386,-1031997.53218,106564.96256,  -0.00000,  -0.00000,   0.00000,480612.53125,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-474159968.00000,   0.00000
-2431363.75109,-2083625.45220,213129.92512,  -0.00001,  -0.00000,   0.00000,2095240.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-472545344.00000,   0.00000
-3623208.72711,-3107209.96102,314086.20545,  -0.00001,  -0.00001,   0.00000,3027483.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-471613088.00000,   0.00000
-4803836.33865,-4142011.83432,415042.48577,  -0.00001,  -0.00001,   0.00001,4133480.25000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-470507104.00000,   0.00000
-5956420.53899,-5148770.29642,510390.08385,  -0.00002,  -0.00001,   0.00001,5271123.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-469369440.00000,   0.00000
-7089374.35150,-6147115.73516,605737.68193,  -0.00002,  -0.00001,   0.00001,6387406.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-468253168.00000,   0.00000
-8230741.18736,-7165091.56174,695476.59777,  -0.00002,  -0.00002,   0.00001,7509206.50000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-467131376.00000,   0.00000
-9344064.61202,-8155023.97712,785215.51362,  -0.00003,  -0.00002,   0.00001,8596163.00000,   0.00000,274640576.00000,   0.00000,   0.00000,   0.00000,-466044416.00000,   0.00000
