# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
2842016.20491,2444405.03475,-36146.47001,   0.00001,   0.00001,  -0.00000,2666280.75503,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471973855.07150,   0.00000
5677254.94670,4872995.98887,-67774.63128,   0.00002,   0.00001,  -0.00000,5322203.79695,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469317932.02958,   0.00000
8505716.22536,7285772.86236,-99402.79254,   0.00002,   0.00002,  -0.00000,7967974.71156,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466672161.11497,   0.00000
11340954.96715,9714363.81648,-126512.64505,   0.00003,   0.00002,  -0.00000,10623745.93525,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464016389.89128,   0.00000
14153602.16517,12120363.22684,-149104.18881,   0.00004,   0.00003,  -0.00000,13256981.40482,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461383154.42171,   0.00000
16966249.36320,14526362.63720,-171695.73257,   0.00005,   0.00003,  -0.00000,15890228.95847,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458749906.86806,   0.00000
19772119.09810,16916547.96693,-189768.96758,   0.00006,   0.00004,  -0.00000,18513193.25236,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456126942.57417,   0.00000
22577988.83300,19306733.29666,-203323.89383,   0.00007,   0.00004,  -0.00000,21136043.70205,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453504092.12448,   0.00000
25368044.48727,21690141.16326,-216878.82009,   0.00007,   0.00005,  -0.00000,23746674.46388,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450893461.36265,   0.00000
28158100.14154,24073549.02986,-221397.12884,   0.00008,   0.00005,  -0.00000,26357086.56500,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-448283049.26153,   0.00000
30925564.25204,26434365.35270,-225915.43759,   0.00009,   0.00006,  -0.00000,28945148.90418,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-445694986.92235,   0.00000
33708842.44319,28801959.13867,-230433.74634,   0.00010,   0.00007,  -0.00000,31545483.12452,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443094652.70201,   0.00000
36469529.09057,31146961.38089,-230433.74634,   0.00011,   0.00007,  -0.00000,34123365.02049,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-440516770.80604,   0.00000
39214401.65732,33485186.15997,-225915.43759,   0.00011,   0.00008,  -0.00000,36688943.33743,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-437951192.48910,   0.00000
41975088.30470,35830188.40218,-216878.82009,   0.00012,   0.00008,  -0.00000,39266731.79977,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-435373404.02676,   0.00000
44713183.40832,38152599.10063,-207842.20259,   0.00013,   0.00009,  -0.00000,41822183.38026,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-432817952.44627,   0.00000
47451278.51194,40475009.79908,-194287.27633,   0.00014,   0.00009,  -0.00000,44377612.94325,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-430262522.88328,   0.00000
50173559.53493,42790643.03441,-176214.04132,   0.00014,   0.00010,  -0.00000,46920778.83032,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-427719356.99621,   0.00000
52889063.09479,45090462.18910,-153622.49756,   0.00015,   0.00010,  -0.00000,49453829.73435,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-425186306.09218,   0.00000
55604566.65466,47390281.34379,-131030.95380,   0.00016,   0.00011,  -0.00000,51986941.13202,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-422653194.69451,   0.00000
58320070.21452,49690100.49848,-103921.10129,   0.00017,   0.00011,  -0.00000,54520078.19257,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-420120057.63396,   0.00000
61019759.69375,51983142.19005,-76811.24878,   0.00018,   0.00012,  -0.00000,57041011.56514,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-417599124.26139,   0.00000
