# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-474640135.82653,   0.00000
-1015198.97900,725142.12786,-371272.76946,  -0.00001,   0.00001,  -0.00000,1645039.21790,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-472995096.60863,   0.00000
-2010093.97842,1458985.96125,-748346.67595,  -0.00001,   0.00001,  -0.00001,3283578.07501,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-471356557.75152,   0.00000
-3004988.97784,2192829.79464,-1125420.58243,  -0.00002,   0.00002,  -0.00001,4922154.51713,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-469717981.30940,   0.00000
-3979579.99768,2935375.33357,-1508295.62594,  -0.00002,   0.00002,  -0.00002,6554381.23362,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-468085754.59291,   0.00000
-4933867.03794,3686622.57803,-1891170.66945,  -0.00003,   0.00003,  -0.00002,8176375.42576,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-466463760.40077,   0.00000
-5876551.80415,4426267.54844,-2279846.84998,  -0.00004,   0.00003,  -0.00003,9784170.94305,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-464855964.88348,   0.00000
-6790230.88525,5194918.20397,-2668523.03051,  -0.00004,   0.00004,  -0.00003,11390002.20145,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-463250133.62508,   0.00000
-7712611.67189,5943264.87992,-3063000.34807,  -0.00005,   0.00004,  -0.00004,12991950.72778,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-461648185.09875,   0.00000
-8594384.49936,6709014.96693,-3457477.66562,  -0.00005,   0.00005,  -0.00004,14573833.96406,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-460066301.86247,   0.00000
-9476157.32684,7474765.05395,-3857756.12020,  -0.00006,   0.00005,  -0.00005,16160091.79355,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-458480044.03298,   0.00000
-10346327.88026,8228912.86692,-4263835.71180,  -0.00006,   0.00006,  -0.00006,17732496.24639,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-456907639.58014,   0.00000
-11187492.74858,9012066.36501,-4664114.16638,  -0.00007,   0.00006,  -0.00006,19299265.37840,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-455340870.44813,   0.00000
-12037359.32243,9774915.88351,-5075994.89500,  -0.00007,   0.00007,  -0.00007,20866440.69662,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-453773695.12991,   0.00000
-12846617.93712,10555168.81309,-5482074.48660,  -0.00008,   0.00007,  -0.00007,22409926.91038,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-452230208.91615,   0.00000
-13655876.55180,11335421.74266,-5893955.21522,  -0.00008,   0.00008,  -0.00008,23958004.81467,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-450682131.01186,   0.00000
-14444831.18691,12124376.37777,-6311637.08087,  -0.00009,   0.00008,  -0.00008,25500951.12958,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-449139184.69694,   0.00000
-15213481.84244,12922032.71841,-6729318.94651,  -0.00009,   0.00009,  -0.00009,27034593.94788,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-447605541.87865,   0.00000
-15970530.22392,13708086.78501,-7152801.94918,  -0.00010,   0.00009,  -0.00009,28554905.36534,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-446085230.46119,   0.00000
-16707274.62583,14502842.55714,-7570483.81483,  -0.00010,   0.00010,  -0.00010,30061688.52026,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-444578447.30627,   0.00000
-17444019.02773,15297598.32927,-7999767.95452,  -0.00011,   0.00010,  -0.00010,31577694.22862,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-443062441.59791,   0.00000
-18140155.47047,16109757.51247,-8423250.95719,  -0.00011,   0.00011,  -0.00011,33070780.20753,   0.00000,274640135.82653,   0.00000,   0.00000,   0.00000,-441569355.61900,   0.00000
