3.000000000000000000e+06 0.000000000000000000e+00 8.329999999999999627e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.512065533105855231e-02 1.284488687898013293e+00 1.177913272454109928e+00
3.000000000000000000e+06 6.612258079400984570e+04 8.329999999999999627e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.514451095180691098e-02 1.284543845177223975e+00 1.177801508401410624e+00
2.997313478262872901e+06 1.322451615880196914e+05 8.329999999999999627e-01 7.968063237124655660e-06 1.127376999277518163e-05 -1.514630700144936615e-02 1.284547997972061761e+00 1.177793094130133111e+00
2.992749613216314930e+06 1.982341771383490413e+05 8.329999999999999627e-01 2.151083737083070785e-05 3.043555788426852864e-05 -1.514679532646101556e-02 1.284549127071006769e+00 1.177790806393836265e+00
2.986614129735039081e+06 2.639264824500903487e+05 8.329999999999999627e-01 3.973163806040949685e-05 5.621856346017430745e-05 -1.515347238630149196e-02 1.284564565784284351e+00 1.177759525542686703e+00
2.979032923835739493e+06 3.291961627232888713e+05 8.329999999999999627e-01 6.226649856397370507e-05 8.811458149636671421e-05 -1.516900410138077859e-02 1.284600478969802229e+00 1.177686764110558615e+00
2.970069757852347102e+06 3.939254230096698739e+05 8.329999999999999627e-01 8.893512195591569101e-05 1.258800485147099166e-04 -1.519428028307778789e-02 1.284658925930582729e+00 1.177568358518302549e+00
2.959768731130043510e+06 4.579987271688724868e+05 8.329999999999999627e-01 1.196150733254883398e-04 1.693577099939216446e-04 -1.522951737733047040e-02 1.284740410280480027e+00 1.177403303180746041e+00
2.948169492311881389e+06 5.213025662396973930e+05 8.329999999999999627e-01 1.541966595486984242e-04 2.184124850963683703e-04 -1.527465637148162081e-02 1.284844799923019476e+00 1.177191886217354932e+00
2.935312611643334851e+06 5.837262414911459200e+05 8.329999999999999627e-01 1.925669010965975656e-04 2.729085039398728872e-04 -1.532950700476332084e-02 1.284971660377154823e+00 1.176935013536765551e+00
2.921241403514133301e+06 6.451626445004539564e+05 8.329999999999999627e-01 2.346039923503339352e-04 3.327009694473769853e-04 -1.539380092146425127e-02 1.285120377532048330e+00 1.176633959433983634e+00
2.906002462546338793e+06 7.055089015945116989e+05 8.329999999999999627e-01 2.801755632181427173e-04 3.976333697267074672e-04 -1.546721229802860975e-02 1.285290205173091893e+00 1.176290269507946906e+00
2.889645725011415780e+06 7.646669181529128691e+05 8.329999999999999627e-01 3.291383460959691363e-04 4.675366469443519349e-04 -1.554936699307030157e-02 1.285480285951893897e+00 1.175905717297109909e+00
2.872224345523163676e+06 8.225438640442071483e+05 8.329999999999999627e-01 3.813383941511157716e-04 5.422291148562887343e-04 -1.563984778698890299e-02 1.285689663299908192e+00 1.175482279194970392e+00
2.853794491796070244e+06 8.790526234598676674e+05 8.329999999999999627e-01 4.366115498490378806e-04 6.215167020066007623e-04 -1.573819842765644683e-02 1.285917290571626292e+00 1.175022114932313233e+00
2.834415093412893359e+06 9.341122183225033805e+05 8.329999999999999627e-01 4.947840602375450526e-04 7.051933786359431376e-04 -1.584392745062235264e-02 1.286162039662006373e+00 1.174527549103591584e+00
2.814147556972600054e+06 9.876482062688888982e+05 8.329999999999999627e-01 5.556733053149378460e-04 7.930417250415393651e-04 -1.595651210941573250e-02 1.286422709879734061e+00 1.174001052180397187e+00
2.793055452031874098e+06 1.039593049835349433e+06 8.329999999999999627e-01 6.190886294750923367e-04 8.848336332564645359e-04 -1.607540251932215725e-02 1.286698037321019283e+00 1.173445220542847167e+00
2.771204169984078035e+06 1.089886451158073265e+06 8.329999999999999627e-01 6.848322728051624850e-04 9.803311439877037889e-04 -1.620002602980585849e-02 1.286986704784504276e+00 1.172862755472503515e+00
