1.000000000000000000e+06 0.000000000000000000e+00 6.999999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.834199135014920046e-01 8.985146274924533660e-01 2.208018032501578798e+00
1.000000000000000000e+06 3.773918298961083201e+04 6.999999999999999556e-01 -4.011361811582459819e-20 -1.100306030457575927e-21 1.833820244778898712e-01 8.985759084975896149e-01 2.207834097974805232e+00
9.995119775426510023e+05 7.547836597922166402e+04 6.999999999999999556e-01 1.306791128825602331e-04 3.588194041109784886e-06 1.832890281910904973e-01 8.987263366887909832e-01 2.207382563684744614e+00
9.988701691611924907e+05 1.131485164076351793e+05 6.999999999999999556e-01 3.022314127539785385e-04 8.307821636132388312e-06 1.831270500540609358e-01 8.989884081236821922e-01 2.206595829532825181e+00
9.988701691611924907e+05 1.507071695615000790e+05 6.999999999999999556e-01 3.022314127539785385e-04 8.307821636132388312e-06 1.828609596753593136e-01 8.994190931552165091e-01 2.205302687749566282e+00
9.973508069594296394e+05 1.884330286634635413e+05 6.999999999999999556e-01 7.057454239315350854e-04 1.948290538978868531e-05 1.825882058264078900e-01 8.998607776054262652e-01 2.203976222738605717e+00
9.973508069594296394e+05 2.253335168103564065e+05 6.999999999999999556e-01 7.057454239315350854e-04 1.948290538978868531e-05 1.821683500312460957e-01 9.005410958172053171e-01 2.201932512754469773e+00
9.953715304076304892e+05 2.630414583528263029e+05 6.999999999999999556e-01 1.227432139444333773e-03 3.404762947360046970e-05 1.817717068010723525e-01 9.011842737433061190e-01 2.199999736013855678e+00
9.953715304076304892e+05 2.990964981936305994e+05 6.999999999999999556e-01 1.227432139444333773e-03 3.404762947360046970e-05 1.811957442481151315e-01 9.021190453246464847e-01 2.197189624359353388e+00
9.953715304076304892e+05 3.367810984911161941e+05 6.999999999999999556e-01 1.227432139444333773e-03 3.404762947360046970e-05 1.805387701378340370e-01 9.031864802925819724e-01 2.193979166656336410e+00
9.918877472968682414e+05 3.744656987886017887e+05 6.999999999999999556e-01 2.138137272800427237e-03 5.969930886793735586e-05 1.800247244377453093e-01 9.040225694700033676e-01 2.191463401102553998e+00
9.918877472968682414e+05 4.074545408748129848e+05 6.999999999999999556e-01 2.138137272800427237e-03 5.969930886793735586e-05 1.792086749455764627e-01 9.053514541088425460e-01 2.187462879901959312e+00
9.888743251257260563e+05 4.450980575576890260e+05 6.999999999999999556e-01 2.929302723688002267e-03 8.191185780852264166e-05 1.785432762746661517e-01 9.064364591216280687e-01 2.184194822765441746e+00
9.888743251257260563e+05 4.774396688318679808e+05 6.999999999999999556e-01 2.929302723688002267e-03 8.191185780852264166e-05 1.775624046765466035e-01 9.080382487413363179e-01 2.179367485904760038e+00
9.857453350876091281e+05 5.150476487803376513e+05 6.999999999999999556e-01 3.764523907249198598e-03 1.049980752072954694e-04 1.768002759527582679e-01 9.092847792178555544e-01 2.175608649808025152e+00
9.857453350876090117e+05 5.455451409297367791e+05 6.999999999999999556e-01 3.764523907249198598e-03 1.049980752072954694e-04 1.756497000456116453e-01 9.111698927010605242e-01 2.169920812350192296e+00
9.825073514414411038e+05 5.831162212731633335e+05 6.999999999999999556e-01 4.660384506935104192e-03 1.289119292880609442e-04 1.748204149390704121e-01 9.125310236561706700e-01 2.165811542306198767e+00
9.825073514414409874e+05 6.111776506252225954e+05 6.999999999999999556e-01 4.660384506935104192e-03 1.289119292880609442e-04 1.734954621621789261e-01 9.147099298012019153e-01 2.159229453486126715e+00
9.792871841525515774e+05 6.487105460219969973e+05 6.999999999999999556e-01 5.609964280600860526e-03 1.527183976079422140e-04 1.726300010350315661e-01 9.161360028988912996e-01 2.154919071235849248e+00
9.792871841525515774e+05 6.738712692111989018e+05 6.999999999999999556e-01 5.609964280600860526e-03 1.527183976079422140e-04 1.711264310412365930e-01 9.186188154451444543e-01 2.147410349105977723e+00
9.762564531155634904e+05 7.113661897663514828e+05 6.999999999999999556e-01 6.601436458271050037e-03 1.751470699243780913e-04 1.702614778687107089e-01 9.200501414487592955e-01 2.143079328927685268e+00
9.762564531155637233e+05 7.332310543190046446e+05 6.999999999999999556e-01 6.601436458271050037e-03 1.751470699243780913e-04 1.685759356946722187e-01 9.228457902379615385e-01 2.134615697184324645e+00
9.736072787714013830e+05 7.706902340194741264e+05 6.999999999999999556e-01 7.621993777277797331e-03 1.947707694271736474e-04 1.677534507385336493e-01 9.242130502867222930e-01 2.130474520965395246e+00
9.736072787714013830e+05 7.889563242811966920e+05 6.999999999999999556e-01 7.621993777277797331e-03 1.947707694271736474e-04 1.658839737044597307e-01 9.273283200095112644e-01 2.121034928897314931e+00
9.715316546571943909e+05 8.263842627550085308e+05 6.999999999999999556e-01 8.660307405783993981e-03 2.101587421534237071e-04 1.651486724426330932e-01 9.285564908291155106e-01 2.117312092427058978e+00
9.701913249589801999e+05 8.408748418836366618e+05 6.999999999999999556e-01 9.426114218565945918e-03 2.201019944107817988e-04 1.640691866067730542e-01 9.303624993087729056e-01 2.111836527386951712e+00
9.701913249589801999e+05 8.610429097723019077e+05 6.999999999999999556e-01 9.426114218565945918e-03 2.201019944107817988e-04 1.619382165947853558e-01 9.339379865106982592e-01 2.100992749364742451e+00
9.693253793034995906e+05 8.984305645299659809e+05 6.999999999999999556e-01 1.040375881470774477e-02 2.265287387122269513e-04 1.612139144943645075e-01 9.351563964268176932e-01 2.097296737756306761e+00
9.688305392876481637e+05 9.106479481305150548e+05 6.999999999999999556e-01 1.124405761235285940e-02 2.302022707648518536e-04 1.601297118400225594e-01 9.369831966915627142e-01 2.091754641613970733e+00
9.688305392876481637e+05 9.283885231696669944e+05 6.999999999999999556e-01 1.124405761235285940e-02 2.302022707648518536e-04 1.577326157681898655e-01 9.410348010143674280e-01 2.079461623310364438e+00
9.691733887174222618e+05 9.657601304317465983e+05 6.999999999999999556e-01 1.185495744252988704e-02 2.276566701778065234e-04 1.570964921085318267e-01 9.421129242369729040e-01 2.076190379957449039e+00
9.696322747762221843e+05 9.753215243770924862e+05 6.999999999999999556e-01 1.240313141407394133e-02 2.242498852918542430e-04 1.562647506717182999e-01 9.435244504387116926e-01 2.071907593745387910e+00
9.702475635182862170e+05 9.876144654438657453e+05 6.999999999999999556e-01 1.292384067736449503e-02 2.196826231324024907e-04 1.553280502626120940e-01 9.451166318485136886e-01 2.067076876231961347e+00
9.710372290981505066e+05 1.001199344866443775e+06 6.999999999999999556e-01 1.342615744313713048e-02 2.138221067004122185e-04 1.543318152575832158e-01 9.468129572292683926e-01 2.061930568655131690e+00
9.720120801157463575e+05 1.015371889418650186e+06 6.999999999999999556e-01 1.391462456481663661e-02 2.065890349712865514e-04 1.533045159756003528e-01 9.485653654409007540e-01 2.056614704231098489e+00
9.731783305950121721e+05 1.029717072000321932e+06 6.999999999999999556e-01 1.439182397756074219e-02 1.979385018402933754e-04 1.522645733228573661e-01 9.503426448120831926e-01 2.051224184613063439e+00
9.745384835596941411e+05 1.043989789897039882e+06 6.999999999999999556e-01 1.485918351103873193e-02 1.878534263586673168e-04 1.512239214064283743e-01 9.521244697349076080e-01 2.045820861963658199e+00
9.760920326679822756e+05 1.058050641995396232e+06 6.999999999999999556e-01 1.531745896596939209e-02 1.763393188280769157e-04 1.501902699972049726e-01 9.538976153962710480e-01 2.040445019229920387e+00
9.778361418259772472e+05 1.071825498098356649e+06 6.999999999999999556e-01 1.576704188481791932e-02 1.634192006033476151e-04 1.491685723580362666e-01 9.556535003815618268e-01 2.035122825487774900e+00
9.797662597390891751e+05 1.085279962942563929e+06 6.999999999999999556e-01 1.620814426193038088e-02 1.491290021942408436e-04 1.481619712346732287e-01 9.573866013913611139e-01 2.029871147212169102e+00
9.818766346180535620e+05 1.098403486701832386e+06 6.999999999999999556e-01 1.664090227308412037e-02 1.335137017581616251e-04 1.471724070564767173e-01 9.590934329312600370e-01 2.024700646254309344e+00
9.841607233080933802e+05 1.111199575149749173e+06 6.999999999999999556e-01 1.706543077946420447e-02 1.166242491137228548e-04 1.462010112329524825e-01 9.607718867415658837e-01 2.019617786640381496e+00
9.866115058255145559e+05 1.123679780444344738e+06 6.999999999999999556e-01 1.748184959271399316e-02 9.851519527401511231e-05 1.452483637200837618e-01 9.624207985931310105e-01 2.014626151529687270e+00
9.892217218576438027e+05 1.135860013352170121e+06 6.999999999999999556e-01 1.789029427421565122e-02 7.924290538866509315e-05 1.443146646340196515e-01 9.640396591439314156e-01 2.009727322939880878e+00
9.919840455746469088e+05 1.147758279730097158e+06 6.999999999999999556e-01 1.829091885911356824e-02 5.886423401439797205e-05 1.433998508509062297e-01 9.656284170425741831e-01 2.004921481375767645e+00
9.948912127338304417e+05 1.159393295031808550e+06 6.999999999999999556e-01 1.868389463603204598e-02 3.743555888038697997e-05 1.425036768039845692e-01 9.671873420932666221e-01 2.000207822985802242e+00
9.979361112960131140e+05 1.170783644394910662e+06 6.999999999999999556e-01 1.906940722541447183e-02 1.501208960565979049e-05 1.416257714946559387e-01 9.687169283486047888e-01 1.995584855328202512e+00
1.001111844302495825e+06 1.181947284736387664e+06 6.999999999999999556e-01 1.944765313510547766e-02 -8.352613947003090147e-06 1.407656793395413164e-01 9.702178243619006270e-01 1.991050610495571638e+00
1.004411771755302441e+06 1.192901262904647272e+06 6.999999999999999556e-01 1.981883638316184540e-02 -3.260696416075784389e-05 1.399228897809297045e-01 9.716907823471787609e-01 1.986602800651975365e+00
1.007829536680196295e+06 1.203661570966409752e+06 6.999999999999999556e-01 2.018316545791805708e-02 -5.770154788699888054e-05 1.390968589188656956e-01 9.731366207915568278e-01 1.982238932555598021e+00
1.011359079351633787e+06 1.214243088506978704e+06 6.999999999999999556e-01 2.054085071511317639e-02 -8.358923836462490184e-05 1.382870253723746945e-01 9.745561968239546680e-01 1.977956392304073718e+00
1.014994642739382572e+06 1.224659579704719130e+06 6.999999999999999556e-01 2.089210222436965400e-02 -1.102252399445565292e-04 1.374928219024751375e-01 9.759503857728815124e-01 1.973752508114584137e+00
1.018730771529875114e+06 1.234923724217164563e+06 6.999999999999999556e-01 2.123712803503623181e-02 -1.375670834427996595e-04 1.367136838855960157e-01 9.773200660880464463e-01 1.969624596698291707e+00
1.022562306529817171e+06 1.245047168142845621e+06 6.999999999999999556e-01 2.157613281355994991e-02 -1.655745858525643885e-04 1.359490554263917961e-01 9.786661083008367790e-01 1.965569997268869384e+00
1.026484375836583902e+06 1.255040586025626166e+06 6.999999999999999556e-01 2.190931679960033199e-02 -1.942097849634324806e-04 1.351983936916194562e-01 9.799893670447618055e-01 1.961586096172785787e+00
1.030492383831095067e+06 1.264913747971010627e+06 6.999999999999999556e-01 2.223687502966434013e-02 -2.234368569540399628e-04 1.344611718996862049e-01 9.812906754024409706e-01 1.957670344381958749e+00
1.034581998792961589e+06 1.274675588014406618e+06 6.999999999999999556e-01 2.255899678163313798e-02 -2.532220230883478525e-04 1.337368812939331297e-01 9.825708410237297130e-01 1.953820269547174471e+00
1.038749139738733298e+06 1.284334271274505649e+06 6.999999999999999556e-01 2.287586519928508366e-02 -2.835334501359500908e-04 1.330250323493172848e-01 9.838306435907298031e-01 1.950033483910739829e+00
1.042989962929575122e+06 1.293897258366458816e+06 6.999999999999999556e-01 2.318765706178714178e-02 -3.143411479614862617e-04 1.323251554033010313e-01 9.850708333041009457e-01 1.946307689075736480e+00
1.047300848375251866e+06 1.303371366187038366e+06 6.999999999999999556e-01 2.349454266865052057e-02 -3.456168668171381744e-04 1.316368008574202442e-01 9.862921301395755069e-01 1.942640678401675203e+00
1.051678386569199152e+06 1.312762824613105040e+06 6.999999999999999556e-01 2.379668581559268511e-02 -3.773339961678753894e-04 1.309595390619946453e-01 9.874952236809120265e-01 1.939030337621094224e+00
1.056119365618958604e+06 1.322077328941599699e+06 6.999999999999999556e-01 2.409424384106157585e-02 -4.094674663384160183e-04 1.302929599704693020e-01 9.886807733794166220e-01 1.935474644137326283e+00
1.060620758882514667e+06 1.331320088087102631e+06 6.999999999999999556e-01 2.438736772686036017e-02 -4.419936538576321630e-04 1.296366726297821792e-01 9.898494091242632242e-01 1.931971665359230039e+00
1.065179713180484949e+06 1.340495868672988610e+06 6.999999999999999556e-01 2.467620223941558236e-02 -4.748902910629339020e-04 1.289903045576079599e-01 9.910017320343140756e-01 1.928519556347587205e+00
1.069793537623721873e+06 1.349609035225054948e+06 6.999999999999999556e-01 2.496088610082214387e-02 -5.081363802918710884e-04 1.283535010452553360e-01 9.921383154027951790e-01 1.925116556984534766e+00
1.074459693073440576e+06 1.358663586717073107e+06 6.999999999999999556e-01 2.524155218094726802e-02 -5.417121128136382800e-04 1.277259244157910034e-01 9.932597057419758624e-01 1.921760988828901340e+00
1.079175782234506914e+06 1.367663189736094559e+06 6.999999999999999556e-01 2.551832770363638911e-02 -5.755987925244467583e-04 1.271072532594900162e-01 9.943664238879247330e-01 1.918451251780706857e+00
1.083939540370916016e+06 1.376611208539749961e+06 6.999999999999999556e-01 2.579133446151815959e-02 -6.097787643394094207e-04 1.264971816633848611e-01 9.954589661346300300e-01 1.915185820649677684e+00
1.088748826624209061e+06 1.385510732271506917e+06 6.999999999999999556e-01 2.606068903507765752e-02 -6.442353471479519327e-04 1.258954184470391091e-01 9.965378053749062159e-01 1.911963241697710814e+00
1.093601615910237888e+06 1.394364599588912912e+06 6.999999999999999556e-01 2.632650301263233725e-02 -6.789527711568534626e-04 1.253016864135717556e-01 9.976033922309317514e-01 1.908782129208454359e+00
1.098495991366169415e+06 1.403175420944080921e+06 6.999999999999999556e-01 2.658888320861530624e-02 -7.139161194163044137e-04 1.247157216221683740e-01 9.986561561622095962e-01 1.905641162121990639e+00
1.103430137317781104e+06 1.411945598739214474e+06 6.999999999999999556e-01 2.684793187819946650e-02 -7.491112733086377701e-04 1.241372726864411469e-01 9.996965065420754248e-01 1.902539080762301493e+00
1.108402332736269338e+06 1.420677345562041504e+06 6.999999999999999556e-01 2.710374692679676928e-02 -7.845248617716879579e-04 1.235661001014399796e-01 1.000724833696692073e+00 1.899474683676533271e+00
1.113410945153818931e+06 1.429372700688675744e+06 6.999999999999999556e-01 2.735642211336856630e-02 -8.201442140276314196e-04 1.230019756009246290e-01 1.001741509902629002e+00 1.896446824598396974e+00
1.118454425007791026e+06 1.438033545024570078e+06 6.999999999999999556e-01 2.760604724680460614e-02 -8.559573155918370237e-04 1.224446815457179705e-01 1.002746890340589614e+00 1.893454409543503081e+00
1.123531300384341041e+06 1.446661614638078492e+06 6.999999999999999556e-01 2.785270837487945766e-02 -8.919527673426021121e-04 1.218940103431928046e-01 1.003741314004277019e+00 1.890496394040035666e+00
1.128640172133583575e+06 1.455258513026489876e+06 6.999999999999999556e-01 2.809648796549764002e-02 -9.281197474418519371e-04 1.213497638976016590e-01 1.004725104564053728e+00 1.887571780496056117e+00
1.133779709329776000e+06 1.463825722240323899e+06 6.999999999999999556e-01 2.833746508009172410e-02 -9.644479759066063983e-04 1.208117530904777581e-01 1.005698571185980494e+00 1.884679615701896793e+00
1.138948645051551284e+06 1.472364612979433965e+06 6.999999999999999556e-01 2.857571553916091189e-02 -1.000927681642335655e-03 1.202797972901795687e-01 1.006662009307146333e+00 1.881818988465034037e+00
1.144145772458740044e+06 1.480876453762700083e+06 6.999999999999999556e-01 2.881131208002896821e-02 -1.037549571760437847e-03 1.197537238894526013e-01 1.007615701368620664e+00 1.878989027373541454e+00
1.149369941143864533e+06 1.489362419262842741e+06 6.999999999999999556e-01 2.904432450697054524e-02 -1.074304803013427772e-03 1.192333678697966581e-01 1.008559917507560133e+00 1.876188898683576856e+00
1.154620053737872513e+06 1.497823597888483433e+06 6.999999999999999556e-01 2.927481983390569156e-02 -1.111184955192460588e-03 1.187185713913172513e-01 1.009494916210255777e+00 1.873417804325577585e+00
1.159895062751148827e+06 1.506260998687195126e+06 6.999999999999999556e-01 2.950286241990090347e-02 -1.148182006342798227e-03 1.182091834068045300e-01 1.010420944927830966e+00 1.870674980024022105e+00
1.165193967632187996e+06 1.514675557635548757e+06 6.999999999999999556e-01 2.972851409773853704e-02 -1.185288309662844682e-03 1.177050592986712552e-01 1.011338240656551424e+00 1.867959693524873677e+00
1.170515812027662061e+06 1.523068143375587650e+06 6.999999999999999556e-01 2.995183429583501977e-02 -1.222496571962518146e-03 1.172060605375226938e-01 1.012247030484493715e+00 1.865271242925427009e+00
1.175859681228797883e+06 1.531439562450803118e+06 6.999999999999999556e-01 3.017288015379566285e-02 -1.259799833565628012e-03 1.167120543610861150e-01 1.013147532106435156e+00 1.862608955100932606e+00
1.181224699790145271e+06 1.539790564089489169e+06 6.999999999999999556e-01 3.039170663189760813e-02 -1.297191449549683993e-03 1.162229134722398971e-01 1.014039954308851632e+00 1.859972184222308478e+00
1.186610029307934921e+06 1.548121844578417018e+06 6.999999999999999556e-01 3.060836661479438003e-02 -1.334665072225021823e-03 1.157385157550899768e-01 1.014924497426552330e+00 1.857360310360279376e+00
1.192014866346134571e+06 1.556434051265141228e+06 6.999999999999999556e-01 3.082291100972732109e-02 -1.372214634761964851e-03 1.152587440078798320e-01 1.015801353772817883e+00 1.854772738170313406e+00
1.197438440499313874e+06 1.564727786223866278e+06 6.999999999999999556e-01 3.103538883952684097e-02 -1.409834335882444688e-03 1.147834856917594459e-01 1.016670708044495219e+00 1.852208895653933096e+00
1.202880012582241790e+06 1.573003609615799971e+06 6.999999999999999556e-01 3.124584733067565026e-02 -1.447518625538506696e-03 1.143126326943874060e-01 1.017532737703619850e+00 1.849668232991627193e+00
1.208338872936939122e+06 1.581262042772165965e+06 6.999999999999999556e-01 3.145433199669800395e-02 -1.485262191506361981e-03 1.138460811074426537e-01 1.018387613336982023e+00 1.847150221443073947e+00
1.213814339848634088e+06 1.589503571025076555e+06 6.999999999999999556e-01 3.166088671712794650e-02 -1.523059946830046659e-03 1.133837310171563750e-01 1.019235498995004985e+00 1.844654352310501899e+00
1.219305758062747307e+06 1.597728646309063304e+06 6.999999999999999556e-01 3.186555381229940614e-02 -1.560907018053975248e-03 1.129254863070445758e-01 1.020076552511202772e+00 1.842180135961342557e+00
1.224812497395636048e+06 1.605937689553751843e+06 6.999999999999999556e-01 3.206837411418930750e-02 -1.598798734188264237e-03 1.124712544720660734e-01 1.020910925803420133e+00 1.839727100906515700e+00
1.230333951432399685e+06 1.614131092886257684e+06 6.999999999999999556e-01 3.226938703353402632e-02 -1.636730616355078823e-03 1.120209464434815949e-01 1.021738765157978790e+00 1.837294792930910248e+00
1.235869536305565387e+06 1.622309221660028445e+06 6.999999999999999556e-01 3.246863062342786321e-02 -1.674698368068187329e-03 1.115744764237046605e-01 1.022560211497852034e+00 1.834882774272673656e+00
1.241418689548977651e+06 1.630472416325313505e+06 6.999999999999999556e-01 3.266614163960281786e-02 -1.712697866101782528e-03 1.111317617305729311e-01 1.023375400635736732e+00 1.832490622848619966e+00
1.246980869021595689e+06 1.638620994154830230e+06 6.999999999999999556e-01 3.286195559757570245e-02 -1.750725151907561901e-03 1.106927226503675588e-01 1.024184463513108989e+00 1.830117931522494690e+00
1.252555551896380959e+06 1.646755250837233150e+06 6.999999999999999556e-01 3.305610682684122920e-02 -1.788776423542688286e-03 1.102572822990895984e-01 1.024987526426011986e+00 1.827764307413772604e+00
1.258142233709771186e+06 1.654875461949439021e+06 6.999999999999999556e-01 3.324862852227770255e-02 -1.826848028073677988e-03 1.098253664914498051e-01 1.025784711238443281e+00 1.825429371244366328e+00
1.263740427467594389e+06 1.662981884318103781e+06 6.999999999999999556e-01 3.343955279292307181e-02 -1.864936454424041129e-03 1.093969036170723275e-01 1.026576135584135407e+00 1.823112756720820959e+00
1.269349662803612417e+06 1.671074757279540179e+06 6.999999999999999556e-01 3.362891070827078721e-02 -1.903038326636028463e-03 1.089718245234988503e-01 1.027361913057375231e+00 1.820814109950023685e+00
1.274969485187135404e+06 1.679154303846359020e+06 6.999999999999999556e-01 3.381673234222500046e-02 -1.941150397518800856e-03 1.085500624055513175e-01 1.028142153393565739e+00 1.818533088886276516e+00
1.280599455176429823e+06 1.687220731788623380e+06 6.999999999999999556e-01 3.400304681484700442e-02 -1.979269542657520996e-03 1.081315527006312394e-01 1.028916962640213706e+00 1.816269362807665821e+00
1.286239147714912193e+06 1.695274234636419220e+06 6.999999999999999556e-01 3.418788233201821430e-02 -2.017392754759919291e-03 1.077162329896835802e-01 1.029686443318744038e+00 1.814022611820463204e+00
1.291888151467264630e+06 1.703314992610075045e+06 6.999999999999999556e-01 3.437126622313446678e-02 -2.055517138318018692e-03 1.073040429033446097e-01 1.030450694577951021e+00 1.811792526389141678e+00
1.297546068192933220e+06 1.711343173484093044e+06 6.999999999999999556e-01 3.455322497694385958e-02 -2.093639904565180142e-03 1.068949240330890893e-01 1.031209812339341392e+00 1.809578806891180003e+00
