1.000000000000000000e+06 0.000000000000000000e+00 8.409999999999999698e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.241991350149199036e-02 1.158108078706013178e+00 1.464016619236005123e+00
1.000000000000000000e+06 4.086931522580794990e+04 8.409999999999999698e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.237547744103509206e-02 1.158200713579741858e+00 1.463784740834854103e+00
9.975171076006829971e+05 8.173863045161589980e+04 8.409999999999999698e-01 4.299648049446985477e-05 1.685734383557532196e-05 4.234718061687980928e-02 1.158259707205599565e+00 1.463637088056458202e+00
9.932962787729528500e+05 1.223664936566133983e+05 8.409999999999999698e-01 1.160929103479542586e-04 4.553648015738141731e-05 4.230519316983538669e-02 1.158347248776256277e+00 1.463418007787871788e+00
9.877572860302050831e+05 1.624345405935662566e+05 8.409999999999999698e-01 2.120377826546497103e-04 8.322184752167227639e-05 4.223432382860603518e-02 1.158495022553007292e+00 1.463048256376267453e+00
9.811490644514899468e+05 2.017316104113667971e+05 8.409999999999999698e-01 3.265109389460009361e-04 1.282599908028830772e-04 4.212720434765260258e-02 1.158718419383357734e+00 1.462489440387394923e+00
9.811490644514897140e+05 2.400925809478786541e+05 8.409999999999999698e-01 3.265109389460009361e-04 1.282599908028830772e-04 4.163431327856237374e-02 1.159746895078640039e+00 1.459919171809693994e+00
9.693238900081670145e+05 2.807211522619376192e+05 8.409999999999999698e-01 5.295913295015507649e-04 2.090215346662340195e-04 4.161261123186599242e-02 1.159792199949813307e+00 1.459806041352471606e+00
9.585469798084227368e+05 3.149633285580726806e+05 8.409999999999999698e-01 7.152578217521036053e-04 2.828984276872436535e-04 4.147446555455269745e-02 1.160080632311651039e+00 1.459085979507495301e+00
9.585469798084226204e+05 3.486223131380396662e+05 8.409999999999999698e-01 7.152578217521036053e-04 2.828984276872436535e-04 4.070774547733668758e-02 1.161682760404324499e+00 1.455092001279076008e+00
9.433113638441050425e+05 3.889622348910910077e+05 8.409999999999999698e-01 9.749634645678730178e-04 3.876965672333549415e-04 4.068593206180193267e-02 1.161728373783593948e+00 1.454978431800000527e+00
9.301200424762166804e+05 4.165012654115135083e+05 8.409999999999999698e-01 1.201100567961961617e-03 4.788728059037235078e-04 4.050808630737379179e-02 1.162100328542271743e+00 1.454052619999897988e+00
